type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,307.6,279.5755,0.5036,0.1265,18611.0,0.8174,0.1142,0.7363,0.0952,0.7272,0.1023,0.8303,0.0732,0.768,0.0591,0.8311,0.0782,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,303.2,246.827,0.5395,0.0601,18483.0,0.7273,0.0558,0.7143,0.05,0.7037,0.0582,0.7829,0.0848,0.7368,0.0437,0.8023,0.0476,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,150.9,80.113,0.3092,0.1446,18611.0,0.782,0.1922,0.8527,0.076,0.8561,0.0742,0.8566,0.0933,0.8551,0.0779,0.9261,0.0824,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,259.7,135.6009,0.3721,0.0924,18483.0,0.8066,0.1372,0.822,0.0498,0.8211,0.0547,0.8395,0.0616,0.8287,0.0475,0.9072,0.0418,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,100.4,153.2757,0.5557,0.0941,18611.0,0.8681,0.1084,0.7106,0.061,0.7197,0.0557,0.7305,0.1554,0.712,0.0956,0.7869,0.0719,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,393.0,245.9293,0.4497,0.0648,18483.0,0.716,0.0596,0.789,0.0384,0.7824,0.0438,0.8197,0.0641,0.7987,0.037,0.8662,0.0401,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,280.0,142.0085,0.3645,0.1346,7541.0,0.6924,0.0568,0.8265,0.0757,0.8316,0.0732,0.8278,0.0902,0.829,0.0789,0.9094,0.0722,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,412.4,282.1667,0.4149,0.1057,7445.0,0.6739,0.0496,0.7976,0.061,0.8173,0.0625,0.7826,0.0689,0.7984,0.0598,0.882,0.0632,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,315.8,188.6912,0.5291,0.0377,7541.0,0.897,0.0845,0.7249,0.0311,0.721,0.0416,0.762,0.0483,0.7392,0.0281,0.8094,0.0298,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,432.3,287.8104,0.5438,0.0563,7445.0,1.0073,0.266,0.7139,0.0386,0.7133,0.0582,0.7516,0.0513,0.7291,0.0322,0.7981,0.0443,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,166.5,128.2889,0.3828,0.1268,7541.0,0.6946,0.0418,0.8094,0.0754,0.8147,0.0723,0.8115,0.0897,0.8121,0.0774,0.8917,0.0616,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,311.6,152.0856,0.4787,0.086,7445.0,0.9567,0.1312,0.769,0.0533,0.7581,0.0563,0.8112,0.079,0.7815,0.054,0.8477,0.059,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,222.2,213.7348,0.5328,0.0802,7541.0,0.7435,0.0946,0.713,0.0692,0.7168,0.0844,0.7743,0.0909,0.7358,0.0432,0.8064,0.0606,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,268.3,172.4947,0.535,0.0392,7445.0,0.7157,0.0898,0.7098,0.0298,0.7069,0.0357,0.743,0.0445,0.7236,0.0304,0.7967,0.0367,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,189.4,126.3987,0.3966,0.1678,27317.0,0.8131,0.0472,0.7976,0.1135,0.7827,0.1201,0.8763,0.0738,0.8214,0.0862,0.8782,0.1077,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,336.8,236.0491,0.4539,0.1001,27125.0,0.7227,0.0349,0.7763,0.0576,0.7721,0.073,0.8133,0.0435,0.7899,0.0458,0.86,0.0622,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,354.1,298.7228,0.5109,0.1085,27317.0,0.776,0.0485,0.7322,0.0768,0.7313,0.1017,0.8027,0.0622,0.7577,0.0474,0.8165,0.0911,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,303.1,318.9631,0.5412,0.0656,27125.0,0.7799,0.0788,0.722,0.049,0.7227,0.059,0.7528,0.0465,0.7359,0.0406,0.7978,0.0516,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,144.7,192.1547,0.39,0.1761,27317.0,0.9974,0.1189,0.8016,0.0968,0.8144,0.0932,0.7924,0.1263,0.8008,0.1041,0.8801,0.0838,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,306.5,154.9827,0.4215,0.0734,27125.0,0.7938,0.1227,0.7906,0.0462,0.782,0.0537,0.824,0.0425,0.8016,0.0415,0.8812,0.043,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,244.8,191.5963,0.48,0.098,27317.0,0.7096,0.0256,0.742,0.1066,0.7367,0.0988,0.7854,0.0876,0.7588,0.0903,0.8232,0.1219,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,363.9,258.7085,0.531,0.0579,27125.0,1.0332,0.3128,0.7119,0.056,0.7135,0.0671,0.7735,0.1044,0.7335,0.0306,0.8093,0.0469,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,236.0,135.0089,0.3797,0.1373,9847.0,0.908,0.1375,0.8204,0.0824,0.8186,0.0749,0.8322,0.1216,0.8227,0.0945,0.9001,0.074,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,348.8,230.3926,0.4613,0.1079,9719.0,0.968,0.1511,0.7563,0.102,0.7354,0.1469,0.7386,0.2469,0.7199,0.2386,0.8539,0.0821,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,298.9,296.9641,0.5785,0.0756,9847.0,0.8435,0.124,0.6853,0.0614,0.6766,0.0593,0.747,0.1324,0.704,0.0791,0.7649,0.0742,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,370.1,301.0181,0.5554,0.0518,9719.0,0.7593,0.0354,0.7114,0.0504,0.7283,0.0635,0.7012,0.0906,0.7111,0.0631,0.7876,0.0507,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,230.8,163.1115,0.3815,0.1321,9847.0,0.7774,0.0485,0.8151,0.0762,0.827,0.0604,0.8004,0.1323,0.8102,0.0946,0.899,0.0788,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,378.6,220.8222,0.5022,0.102,9719.0,0.87,0.0912,0.7192,0.1062,0.7127,0.1093,0.7749,0.1109,0.739,0.0976,0.807,0.1117,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,173.6,166.5924,0.5482,0.0774,9847.0,0.8879,0.1672,0.7008,0.0798,0.7144,0.0846,0.7449,0.1291,0.7175,0.0609,0.7874,0.0717,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,341.4,204.3028,0.5247,0.047,9719.0,0.9014,0.1494,0.7269,0.0447,0.7221,0.0408,0.7723,0.1473,0.7357,0.0788,0.8161,0.0347,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,201.8,145.9142,0.4028,0.1532,36023.0,0.7763,0.0539,0.7971,0.1138,0.7793,0.1196,0.8932,0.0511,0.8255,0.0755,0.8865,0.096,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,424.4,204.1246,0.4305,0.1114,35767.0,1.1014,0.28,0.7853,0.0733,0.7865,0.0802,0.8048,0.0733,0.7941,0.0695,0.8717,0.059,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,336.3,309.0738,0.5236,0.1142,36023.0,0.9844,0.1599,0.7131,0.0965,0.7085,0.105,0.7905,0.0912,0.7412,0.0744,0.7914,0.114,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,373.8,264.2612,0.5296,0.0522,35767.0,0.9184,0.1263,0.7208,0.0381,0.7166,0.0514,0.7636,0.0448,0.7374,0.0301,0.8086,0.0411,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,107.3,92.8774,0.4354,0.1164,36023.0,0.9438,0.1392,0.7772,0.0647,0.7809,0.0614,0.7858,0.0809,0.7823,0.0658,0.8648,0.0734,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,373.0,175.8312,0.4456,0.0643,35767.0,0.832,0.1128,0.7841,0.0371,0.7615,0.0502,0.8493,0.037,0.8016,0.0306,0.8691,0.0369,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,193.9,132.0579,0.5033,0.0865,36023.0,1.0012,0.0971,0.7322,0.0833,0.7218,0.0816,0.822,0.0957,0.7608,0.0531,0.8127,0.1033,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,274.3,186.4109,0.5258,0.0301,35767.0,0.8483,0.0799,0.7208,0.0252,0.6949,0.0286,0.8149,0.0492,0.749,0.025,0.8103,0.0253,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,2.0,3.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,150.1,108.0597,0.4516,0.1256,7539.0,0.8277,0.0966,0.7829,0.0656,0.7823,0.0547,0.798,0.0944,0.7884,0.0693,0.863,0.0802,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,363.7,289.3078,0.4584,0.1093,7443.0,0.8666,0.0982,0.7686,0.0609,0.7846,0.067,0.767,0.1139,0.7695,0.071,0.8583,0.07,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,196.8,164.4012,0.574,0.0706,7539.0,0.881,0.1043,0.7012,0.0455,0.6936,0.0501,0.7624,0.0842,0.7223,0.0429,0.776,0.0535,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,256.4,215.5928,0.574,0.056,7443.0,0.923,0.0921,0.689,0.065,0.6825,0.0772,0.7903,0.093,0.7237,0.0344,0.7656,0.0601,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,199.3,166.656,0.3745,0.1696,7539.0,0.7475,0.0685,0.8139,0.0919,0.8263,0.0975,0.8104,0.0986,0.8163,0.0924,0.8928,0.0895,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,390.6,237.1481,0.3496,0.1173,7443.0,1.1828,0.3276,0.8359,0.068,0.8383,0.0687,0.8435,0.0811,0.8398,0.0691,0.9137,0.0582,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,153.4,186.7893,0.5559,0.0744,7539.0,0.7748,0.0366,0.7041,0.0836,0.7036,0.0908,0.7871,0.074,0.735,0.0434,0.7794,0.0891,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,484.4,286.9241,0.5184,0.0375,7443.0,0.88,0.1174,0.7404,0.0304,0.7353,0.0348,0.7785,0.0709,0.7537,0.0306,0.8181,0.0267,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,260.1,150.0283,0.3675,0.1562,27315.0,0.8546,0.0492,0.829,0.0837,0.8203,0.0862,0.8541,0.0827,0.8363,0.0819,0.9043,0.0738,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,370.1,174.114,0.4239,0.0913,27123.0,0.9225,0.0926,0.7902,0.0608,0.7779,0.0711,0.8395,0.0755,0.8043,0.055,0.8805,0.0562,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,300.4,249.3472,0.5305,0.1076,27315.0,1.1326,0.2566,0.7269,0.0684,0.7201,0.0786,0.7916,0.0899,0.7487,0.056,0.8032,0.0834,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,285.7,291.8455,0.5595,0.0866,27123.0,0.8753,0.0995,0.6923,0.0719,0.6705,0.075,0.8411,0.0975,0.7385,0.0412,0.7726,0.0842,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,197.1,113.3291,0.3314,0.0953,27315.0,0.8153,0.0867,0.8408,0.0523,0.8297,0.0618,0.8719,0.0425,0.8492,0.0465,0.9275,0.0433,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,262.3,86.2972,0.346,0.0851,27123.0,0.9841,0.1216,0.838,0.0496,0.8311,0.0573,0.8616,0.0495,0.8451,0.046,0.9211,0.0419,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,174.7,164.6251,0.5303,0.0808,27315.0,0.9375,0.1037,0.7175,0.0707,0.7059,0.0777,0.8131,0.1011,0.7477,0.0473,0.797,0.0931,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,365.1,192.4507,0.4663,0.0577,27123.0,0.8656,0.0704,0.7657,0.0428,0.7616,0.0383,0.792,0.0801,0.7744,0.049,0.8523,0.0436,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,True,3.0,1.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,343.5,281.544,0.3822,0.1928,9845.0,0.814,0.1053,0.8078,0.1141,0.8105,0.1122,0.8201,0.1211,0.8132,0.1127,0.8825,0.1092,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,True,3.0,2.0
dilated_gnn,BZR_MD,edge_sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,347.5,174.7646,0.4318,0.071,9717.0,0.9329,0.1301,0.7816,0.0418,0.7957,0.0588,0.7808,0.0644,0.7852,0.0407,0.8747,0.0422,tu_base-type=dilated_gnn-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,True,3.0,2.0
