type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
standard_gnn,BZR_MD,edge_sageconv,32,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,995,0.4658,0.0,9841.0,0.5263,0.0,0.7837,0.0,0.7734,0.0,0.8049,0.0,0.7888,0.0,0.8571,0.0,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,32,5.0,32,0.001,False,relu,0.5,mean,999,0.515,0.0,9713.0,0.3194,0.0,0.7796,0.0,0.766,0.0,0.8372,0.0,0.8,0.0,0.8192,0.0,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,32,3.0,32,0.001,False,relu,0.5,mean,868,0.4908,0.0325,5169.0,0.2506,0.0049,0.7734,0.0183,0.7678,0.0178,0.7896,0.0153,0.7786,0.0166,0.8396,0.0249,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,995,0.098,0.0295,9841.0,0.3015,0.0246,0.9674,0.0145,0.9653,0.014,0.9704,0.0154,0.9679,0.0146,0.9952,0.0026,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,861,0.0935,0.0051,5233.0,0.2383,0.0042,0.9714,0.0067,0.9639,0.004,0.9814,0.0137,0.9725,0.0071,0.9967,0.0012,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.0,mean,981,0.2767,0.0314,9713.0,0.33,0.0127,0.883,0.0164,0.8835,0.0141,0.8835,0.0268,0.8833,0.0172,0.9531,0.011,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.0,mean,988,0.243,0.0,5169.0,0.3213,0.0,0.8898,0.0,0.881,0.0,0.9024,0.0,0.8916,0.0,0.9684,0.0,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,867,0.4023,0.0,5233.0,0.3266,0.0,0.8531,0.0,0.8537,0.0,0.8537,0.0,0.8537,0.0,0.9012,0.0,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,691,0.3688,0.0,9841.0,0.3496,0.0,0.8531,0.0,0.8175,0.0,0.9106,0.0,0.8615,0.0,0.916,0.0,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.5,mean,899,0.4953,0.0122,9713.0,0.3133,0.0113,0.7722,0.0215,0.7758,0.0156,0.7775,0.0383,0.7761,0.0223,0.836,0.0113,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.5,mean,860,0.4641,0.0173,5169.0,0.2718,0.007,0.7918,0.0251,0.7866,0.0226,0.8088,0.0357,0.7974,0.0283,0.8558,0.0135,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,823,0.1189,0.03,36017.0,0.4184,0.0269,0.9543,0.0079,0.9404,0.0107,0.9732,0.0103,0.9565,0.0078,0.9919,0.0042,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.1933,0.0311,18609.0,0.2559,0.0223,0.9333,0.0102,0.9311,0.0049,0.9386,0.0211,0.9348,0.011,0.9826,0.0066,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.0,mean,987,0.2911,0.1077,18481.0,0.2636,0.0152,0.8673,0.0569,0.8543,0.0706,0.9018,0.0465,0.8757,0.0482,0.9402,0.0409,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.0,mean,977,0.166,0.0641,35761.0,0.4859,0.0602,0.9306,0.0264,0.9137,0.0317,0.9545,0.0196,0.9336,0.0257,0.982,0.0152,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,996,0.3741,0.0,36017.0,0.3752,0.0,0.8449,0.0,0.8308,0.0,0.871,0.0,0.8504,0.0,0.915,0.0,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,950,0.3905,0.0129,18609.0,0.2968,0.0129,0.8286,0.0033,0.8144,0.0183,0.862,0.0135,0.8372,0.0033,0.905,0.0067,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.5,mean,916,0.4429,0.0174,18481.0,0.2728,0.0155,0.7939,0.0094,0.7906,0.0202,0.8025,0.028,0.7959,0.01,0.8742,0.0111,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.5,mean,987,0.4488,0.0151,35761.0,0.3466,0.0108,0.7891,0.0102,0.7843,0.0241,0.8151,0.0626,0.7972,0.0187,0.8718,0.012,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,735,0.0614,0.0,18609.0,0.3627,0.0,0.9837,0.0,0.9771,0.0,0.9922,0.0,0.9846,0.0,0.9987,0.0,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,826,0.0477,0.0029,36017.0,0.3501,0.027,0.9796,0.0,0.9823,0.0139,0.9793,0.0146,0.9806,0.0003,0.9988,0.0002,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.0,mean,981,0.1486,0.0225,35761.0,0.3225,0.0085,0.9388,0.0041,0.9292,0.0139,0.9514,0.0083,0.94,0.003,0.988,0.0043,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.0,mean,997,0.0893,0.0,18481.0,0.3208,0.0,0.9755,0.0,0.9835,0.0,0.9675,0.0,0.9754,0.0,0.9969,0.0,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,909,0.3761,0.0,18609.0,0.2931,0.0,0.8653,0.0,0.8889,0.0,0.8387,0.0,0.8631,0.0,0.916,0.0,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,703,0.354,0.0,36017.0,0.4064,0.0,0.8571,0.0,0.8504,0.0,0.871,0.0,0.8606,0.0,0.9234,0.0,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,BZR_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.5,mean,974,0.4633,0.0298,35761.0,0.3917,0.0284,0.7823,0.0195,0.7666,0.0169,0.8274,0.0203,0.7957,0.0138,0.8537,0.0237,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,BZR_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.5,mean,991,0.3698,0.0,18481.0,0.313,0.0,0.8531,0.0,0.8042,0.0,0.935,0.0,0.8647,0.0,0.9182,0.0,tu_base-type=standard_gnn-dataset=BZR_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,708,0.487,0.0728,5234.0,0.2994,0.0261,0.7706,0.0365,0.8379,0.0324,0.6641,0.106,0.735,0.0648,0.8347,0.0563,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,735,0.5371,0.025,9906.0,0.3212,0.0075,0.7465,0.0134,0.7686,0.0162,0.6805,0.0467,0.7208,0.0237,0.807,0.023,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.001,False,relu,0.0,mean,992,0.5012,0.0542,5170.0,0.3129,0.0086,0.7556,0.0422,0.7743,0.0515,0.7066,0.1037,0.7332,0.0634,0.8353,0.0432,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.001,False,relu,0.0,mean,827,0.5485,0.0586,9778.0,0.3132,0.0115,0.7253,0.0611,0.7297,0.0605,0.6861,0.1074,0.7046,0.0784,0.7897,0.0555,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,995,0.5816,0.0,9906.0,0.3937,0.0,0.7202,0.0,0.7179,0.0,0.7059,0.0,0.7119,0.0,0.7626,0.0,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,998,0.57,0.0055,5234.0,0.2652,0.0087,0.712,0.0082,0.74,0.0026,0.6272,0.0138,0.6789,0.0092,0.7728,0.0071,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.001,False,relu,0.5,mean,970,0.6225,0.0143,9778.0,0.468,0.0228,0.6852,0.0147,0.7372,0.0375,0.5689,0.0572,0.6388,0.028,0.7097,0.0179,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.001,False,relu,0.5,mean,904,0.6101,0.0194,5170.0,0.2753,0.0188,0.679,0.0089,0.733,0.048,0.5859,0.1057,0.6412,0.0538,0.7231,0.0315,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,981,0.3704,0.0985,9906.0,0.4591,0.0529,0.8416,0.0527,0.843,0.0621,0.8318,0.0465,0.8372,0.0536,0.9112,0.0472,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,997,0.2226,0.0953,5234.0,0.2684,0.0085,0.9187,0.0702,0.9203,0.0805,0.913,0.0651,0.9165,0.0722,0.967,0.0345,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.0,mean,862,0.5337,0.0,9778.0,0.3843,0.0,0.7778,0.0,0.7642,0.0,0.7899,0.0,0.7769,0.0,0.8199,0.0,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.0,mean,926,0.4505,0.042,5170.0,0.4143,0.0462,0.7881,0.0307,0.7857,0.0418,0.7881,0.0611,0.7851,0.0368,0.8725,0.0275,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,720,0.5464,0.0165,5234.0,0.2671,0.0049,0.7366,0.0167,0.7452,0.0131,0.6833,0.0475,0.712,0.0268,0.795,0.0157,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,879,0.5447,0.0276,9906.0,0.4576,0.0252,0.7386,0.0267,0.763,0.0255,0.6624,0.0385,0.709,0.0331,0.7945,0.0274,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,32,5.0,32,0.01,False,relu,0.5,mean,874,0.6209,0.0018,9778.0,0.3495,0.0033,0.6954,0.0164,0.778,0.0336,0.5224,0.0268,0.6238,0.0084,0.6984,0.0079,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,32,3.0,32,0.01,False,relu,0.5,mean,957,0.5907,0.0297,5170.0,0.2962,0.0126,0.6922,0.0323,0.7109,0.0299,0.6333,0.1224,0.6631,0.0637,0.7489,0.0455,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,998,0.4527,0.083,18610.0,0.4805,0.0339,0.8,0.0525,0.8069,0.0376,0.7706,0.1226,0.7837,0.0716,0.8657,0.0545,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,456,0.5201,0.026,36146.0,0.5994,0.0492,0.7584,0.0215,0.7801,0.0303,0.708,0.0646,0.7402,0.0335,0.8212,0.0257,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.0,mean,993,0.4461,0.0559,18482.0,0.2839,0.0226,0.7994,0.0328,0.8068,0.0466,0.7678,0.0369,0.786,0.0331,0.8714,0.0372,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.0,mean,987,0.5533,0.0741,35890.0,0.4815,0.0198,0.7449,0.0409,0.7725,0.0147,0.6588,0.1025,0.7079,0.0632,0.7721,0.0759,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,996,0.5553,0.0,36146.0,0.4712,0.0,0.7366,0.0,0.7849,0.0,0.6239,0.0,0.6952,0.0,0.7856,0.0,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,872,0.5515,0.0111,18610.0,0.3494,0.0227,0.7325,0.0262,0.7573,0.0125,0.6514,0.0662,0.6984,0.0375,0.796,0.01,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.001,False,relu,0.5,mean,980,0.6095,0.0154,35890.0,0.6391,0.0709,0.6905,0.0181,0.7475,0.0432,0.5527,0.0714,0.6314,0.047,0.7239,0.0267,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.001,False,relu,0.5,mean,982,0.5529,0.0,18482.0,0.4269,0.0,0.749,0.0,0.819,0.0,0.6719,0.0,0.7382,0.0,0.8003,0.0,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,997,0.2347,0.072,36146.0,0.448,0.0314,0.9111,0.0395,0.9104,0.0407,0.9075,0.0446,0.9088,0.0413,0.9662,0.0212,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,998,0.1453,0.0376,18610.0,0.2925,0.0096,0.9578,0.0196,0.9577,0.0183,0.9556,0.0229,0.9566,0.0205,0.9906,0.0058,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.0,mean,985,0.5957,0.0332,35890.0,0.3874,0.0173,0.6914,0.0316,0.7542,0.0405,0.5528,0.0884,0.633,0.066,0.7306,0.0529,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.0,mean,980,0.3966,0.0364,18482.0,0.2895,0.0198,0.823,0.021,0.8297,0.0257,0.8023,0.0316,0.8154,0.0233,0.901,0.0217,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,892,0.5112,0.0209,18610.0,0.3152,0.0044,0.7716,0.0144,0.7902,0.0002,0.7048,0.0297,0.7448,0.0167,0.8234,0.0196,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,995,0.486,0.0138,36146.0,0.4934,0.0007,0.7716,0.0309,0.8014,0.0141,0.6879,0.0554,0.7396,0.0382,0.8481,0.0101,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
standard_gnn,COX2_MD,edge_sageconv,64,3.0,32,0.01,False,relu,0.5,mean,982,0.5375,0.0137,18482.0,0.3176,0.0165,0.7317,0.0159,0.742,0.0469,0.6942,0.0472,0.7146,0.0158,0.8086,0.0159,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,COX2_MD,edge_sageconv,64,5.0,32,0.01,False,relu,0.5,mean,864,0.6134,0.0157,35890.0,0.4823,0.0117,0.6739,0.0239,0.7587,0.0359,0.498,0.0473,0.6002,0.0402,0.7111,0.0208,tu_base-type=standard_gnn-dataset=COX2_MD-layer=edge_sageconv-h=64-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
standard_gnn,ENZYMES,sageconv,32,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,669,0.0099,0.0076,6118.0,0.3421,0.0313,1.0,0.0,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,32,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,386,0.0134,0.0156,10662.0,0.2902,0.0076,1.0,0.0,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
standard_gnn,ENZYMES,sageconv,32,5.0,32,0.001,False,relu,0.0,mean,465,0.0088,0.005,9894.0,0.4528,0.065,1.0,0.0,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
standard_gnn,ENZYMES,sageconv,32,3.0,32,0.001,False,relu,0.0,mean,574,0.0207,0.0222,5734.0,0.3865,0.0237,1.0,0.0,,,,,,,,,tu_base-type=standard_gnn-dataset=ENZYMES-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
