d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,weight_decay,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,layers_mp
cuda,dilated_gnn,DD,gcnconv,False,3.0,2.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,206.3,249.2019,0.2287,0.13,7269.0,0.8293,0.0344,0.9111,0.0584,0.9089,0.0537,0.8716,0.0938,0.8892,0.0743,0.9578,0.041,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,1.0,3.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,182.8,224.3452,0.2948,0.141,6183.0,0.8285,0.0612,0.8787,0.0721,0.885,0.0676,0.8059,0.1224,0.8423,0.0977,0.9365,0.0527,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,1.0,1.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,226.0,261.942,0.2077,0.116,4003.0,0.6756,0.0469,0.9292,0.0524,0.9351,0.0475,0.8883,0.0866,0.9106,0.0681,0.9686,0.0342,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,3.0,1.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,274.9,337.5353,0.253,0.1249,6179.0,0.7046,0.0401,0.8961,0.0596,0.8891,0.0607,0.8537,0.0908,0.8706,0.0759,0.9502,0.0415,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,2.0,3.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,165.6,233.2034,0.2543,0.1182,7271.0,0.8684,0.0539,0.8974,0.0562,0.8914,0.0575,0.8549,0.0833,0.8725,0.0707,0.9526,0.0368,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,3.0,3.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,213.1,248.8825,0.2213,0.1925,8359.0,0.8251,0.038,0.9088,0.0986,0.9126,0.0877,0.8494,0.1819,0.8755,0.1442,0.9447,0.0759,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,1.0,2.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,156.8,191.5593,0.296,0.1288,5093.0,0.6818,0.0318,0.8801,0.0672,0.8835,0.0627,0.8145,0.1113,0.8467,0.0892,0.9373,0.0503,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,2.0,2.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,171.5,242.758,0.291,0.1399,6181.0,0.8815,0.0628,0.8763,0.0713,0.8717,0.0688,0.8173,0.1184,0.8425,0.0958,0.9332,0.0608,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,2.0,1.0,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,155.7,216.0445,0.2772,0.1412,5091.0,0.6141,0.0201,0.8882,0.0692,0.8866,0.0702,0.8329,0.1081,0.8583,0.0908,0.9403,0.0555,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,1.0,2.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,322.9,292.8831,0.4532,0.068,5029.0,0.7807,0.0525,0.796,0.0371,0.8129,0.0488,0.6594,0.0694,0.7267,0.0561,0.8498,0.0474,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,3.0,3.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,291.2,283.9816,0.5375,0.1014,8199.0,0.8263,0.0315,0.718,0.098,0.6685,0.2152,0.4386,0.2739,0.5031,0.2981,0.7392,0.1604,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,1.0,3.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,171.3,140.4422,0.4755,0.0912,6087.0,0.6976,0.0291,0.7816,0.0487,0.8028,0.043,0.6236,0.1067,0.6985,0.0802,0.8318,0.0547,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,3.0,2.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,283.3,166.5665,0.5074,0.1103,7141.0,0.8957,0.0579,0.7414,0.0949,0.7266,0.141,0.562,0.2072,0.6207,0.1989,0.7973,0.0988,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,2.0,1.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,209.7,209.696,0.4064,0.1075,5027.0,0.599,0.0267,0.8183,0.0552,0.8198,0.0553,0.7134,0.1034,0.7615,0.0828,0.8742,0.0693,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,2.0,3.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,306.9,226.516,0.4549,0.0584,7143.0,0.8916,0.0519,0.7944,0.0349,0.7938,0.0524,0.6833,0.0472,0.7336,0.0437,0.8528,0.0398,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,1.0,1.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,178.1,175.6055,0.4495,0.0753,3971.0,0.68,0.0146,0.7935,0.0407,0.8002,0.0376,0.6656,0.0862,0.725,0.0654,0.855,0.0582,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,2.0,2.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,212.4,208.2687,0.4404,0.0618,6085.0,0.6618,0.0298,0.801,0.034,0.815,0.0436,0.6727,0.0602,0.736,0.0486,0.8622,0.0382,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,3.0,1.0,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,141.9,132.2887,0.4778,0.1307,6083.0,0.6389,0.037,0.7622,0.0992,0.7002,0.2685,0.5419,0.2768,0.5979,0.2918,0.7902,0.1543,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,2.0,3.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,308.0,189.2115,0.4329,0.0332,7271.0,1.1354,0.0806,0.8034,0.0187,0.7992,0.0266,0.7028,0.0223,0.7477,0.0215,0.873,0.0232,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,3.0,3.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,308.4,248.8715,0.4474,0.0321,8359.0,0.7599,0.0367,0.7969,0.021,0.7956,0.0285,0.6866,0.0278,0.7369,0.0265,0.8631,0.0216,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,1.0,3.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,107.2,222.956,0.4605,0.0804,6183.0,0.6771,0.033,0.7838,0.0523,0.7943,0.037,0.6379,0.1319,0.7018,0.1016,0.8537,0.0579,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,1.0,2.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,228.2,225.9052,0.4047,0.0807,5093.0,0.7729,0.027,0.8159,0.0509,0.8294,0.0212,0.6958,0.1428,0.7481,0.1103,0.8912,0.0499,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,3.0,2.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,419.7,116.6945,0.4305,0.0142,7269.0,0.7256,0.0206,0.804,0.0089,0.7991,0.0158,0.7044,0.0107,0.7487,0.0102,0.8747,0.0091,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,2.0,1.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,149.9,215.8645,0.4624,0.0272,5091.0,0.8128,0.039,0.7931,0.0118,0.7919,0.0145,0.6794,0.0237,0.7311,0.0166,0.8531,0.0186,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,3.0,1.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,340.8,368.2914,0.4653,0.0435,6179.0,0.7231,0.0363,0.7852,0.0273,0.7763,0.0354,0.6756,0.0419,0.7223,0.0378,0.8495,0.0306,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,1.0,1.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,216.8,212.2724,0.4098,0.0794,4003.0,0.7506,0.0211,0.8115,0.0599,0.8388,0.0285,0.6796,0.1858,0.7283,0.1671,0.8895,0.051,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,2.0,2.0,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,268.9,259.7882,0.4418,0.0313,6181.0,0.9995,0.0643,0.7992,0.0221,0.791,0.0239,0.7008,0.0376,0.7429,0.0299,0.8677,0.0203,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,2.0,3.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,270.4,186.627,0.4723,0.0142,7143.0,0.9496,0.0404,0.7841,0.0133,0.7771,0.0182,0.6715,0.0211,0.7204,0.0183,0.847,0.0106,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,1.0,3.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,181.6,138.4826,0.5136,0.0355,6087.0,0.7415,0.0322,0.7615,0.0199,0.785,0.0239,0.5853,0.0676,0.668,0.0459,0.8092,0.0348,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,2.0,1.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,215.8,209.1534,0.529,0.0238,5027.0,0.653,0.0308,0.75,0.0167,0.7517,0.0203,0.5922,0.0452,0.6616,0.0312,0.7933,0.0252,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,2.0,2.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,170.1,230.6055,0.5122,0.0399,6085.0,0.9304,0.0684,0.7585,0.0288,0.7587,0.0252,0.6089,0.0747,0.6739,0.055,0.8158,0.0321,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,1.0,2.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,300.9,201.7317,0.4925,0.0305,5029.0,0.6442,0.0364,0.7624,0.0191,0.7761,0.02,0.5988,0.0474,0.6752,0.0341,0.8269,0.028,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,1.0,1.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,193.8,145.3622,0.5117,0.0324,3971.0,0.7549,0.0371,0.7598,0.0239,0.7635,0.0299,0.6076,0.0489,0.6761,0.0405,0.8136,0.0318,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,3.0,3.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,256.0,268.1071,0.5982,0.0715,8199.0,0.6701,0.0233,0.6788,0.0813,0.5142,0.3056,0.3529,0.2787,0.4012,0.3085,0.6701,0.1417,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,3.0,2.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,113.3,110.8856,0.5845,0.0645,7141.0,0.7946,0.0376,0.6891,0.0745,0.6645,0.1409,0.408,0.2095,0.4876,0.2185,0.7073,0.1133,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,3.0,1.0,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,342.1,264.7884,0.5248,0.0282,6083.0,0.6542,0.0222,0.7456,0.0264,0.7671,0.0325,0.5524,0.052,0.6417,0.0451,0.7983,0.0266,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,3.0,3.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,305.1,298.0532,0.206,0.138,26951.0,0.7089,0.0189,0.9205,0.0612,0.9179,0.0624,0.8857,0.0923,0.9011,0.0774,0.9621,0.0427,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,3.0,1.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,123.5,190.7628,0.2909,0.1729,18499.0,0.7714,0.0561,0.8766,0.0874,0.8749,0.087,0.8119,0.142,0.8406,0.1175,0.9258,0.0679,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,3.0,2.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,107.7,123.3613,0.2343,0.1399,22725.0,0.8361,0.0397,0.9081,0.0654,0.9008,0.0676,0.8716,0.0968,0.8856,0.0826,0.9547,0.0412,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,2.0,3.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,155.0,210.5597,0.2445,0.1644,22727.0,0.7582,0.0295,0.9009,0.0793,0.8898,0.0868,0.8652,0.1108,0.877,0.0989,0.9448,0.0582,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,1.0,3.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,221.9,220.9794,0.2169,0.0877,18503.0,0.8698,0.0478,0.9266,0.0387,0.9293,0.032,0.8898,0.0653,0.9088,0.0493,0.9754,0.0225,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,2.0,1.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,120.6,160.887,0.239,0.1573,14275.0,0.7974,0.0383,0.9098,0.0748,0.9072,0.0748,0.8679,0.1142,0.8864,0.0955,0.9506,0.0553,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,1.0,2.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,256.0,290.9962,0.2614,0.1401,14277.0,0.5866,0.0253,0.9053,0.0723,0.9127,0.0634,0.8474,0.125,0.8773,0.0972,0.952,0.0521,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,1.0,1.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,96.5,125.5494,0.273,0.1423,10051.0,0.4934,0.0282,0.8948,0.0742,0.8924,0.0754,0.8454,0.1127,0.8676,0.0952,0.9431,0.0521,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,2.0,2.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,137.7,213.6539,0.2529,0.0986,18501.0,0.8781,0.0509,0.8981,0.0453,0.8959,0.0512,0.8529,0.0621,0.8738,0.0565,0.9562,0.0315,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,DD,gcnconv,False,3.0,2.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,396.4,312.4289,0.5103,0.1362,22469.0,0.8615,0.0333,0.7265,0.1157,0.6861,0.1846,0.4872,0.2837,0.5424,0.2898,0.7665,0.1498,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,2.0,2.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,259.4,225.2693,0.4334,0.0836,18309.0,0.9164,0.0354,0.8076,0.0459,0.8142,0.047,0.6907,0.0841,0.7463,0.0683,0.8612,0.0525,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,3.0,1.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,192.0,301.2325,0.5646,0.1599,18307.0,0.8307,0.0375,0.6712,0.1387,0.5314,0.2889,0.3647,0.3089,0.4145,0.3189,0.6564,0.1991,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,1.0,2.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,464.7,277.9234,0.4144,0.063,14149.0,0.6814,0.032,0.8187,0.0368,0.8478,0.0454,0.6827,0.065,0.7559,0.0577,0.8726,0.0487,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,1.0,1.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,69.1,57.1969,0.5255,0.0631,9987.0,0.5818,0.035,0.7457,0.0468,0.7446,0.0526,0.5797,0.1012,0.6496,0.0842,0.7924,0.0671,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,3.0,3.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,6.5,19.5,0.6693,0.0542,26631.0,0.7263,0.0276,0.5827,0.0611,0.3407,0.2051,0.1389,0.1766,0.1792,0.1906,0.5262,0.0986,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,1.0,3.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,191.7,191.8844,0.464,0.1089,18311.0,0.9029,0.0355,0.7893,0.059,0.7935,0.0677,0.6591,0.0972,0.7192,0.0838,0.8365,0.0713,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,DD,gcnconv,False,2.0,3.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,173.8,247.0198,0.4892,0.0652,22471.0,0.7959,0.035,0.7728,0.0486,0.7882,0.0604,0.6137,0.0951,0.688,0.0809,0.8234,0.0562,tu_base-d=cuda-type=dilated_gnn-dataset=DD-layer=gcnconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
