d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,model_id,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,38.9,22.9454,0.3051,0.1006,10183.0,1.1498,0.0746,0.8621,0.054,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8575,0.0502,0.8596,0.0772,0.8577,0.0605,0.9384,0.0391
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,21.8,13.6,0.3862,0.1141,10055.0,1.4156,0.187,0.8284,0.0672,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8119,0.0685,0.8435,0.0792,0.827,0.0715,0.8948,0.072
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,53.6,54.6264,0.4216,0.0753,10183.0,1.2719,0.0783,0.7959,0.0394,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.7796,0.0582,0.8262,0.056,0.7994,0.0318,0.8924,0.0339
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,16.7,10.0205,0.4672,0.0623,10055.0,1.187,0.0961,0.7798,0.0404,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7681,0.0429,0.7888,0.0499,0.7779,0.0432,0.8542,0.0501
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,51.9,32.3371,0.1256,0.0741,10183.0,3.3918,0.1104,0.9445,0.0394,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9419,0.0486,0.9485,0.0269,0.945,0.0364,0.9877,0.014
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,45.5,19.1898,0.2336,0.0589,10055.0,3.1239,0.0804,0.907,0.0264,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8915,0.0351,0.9239,0.0265,0.9071,0.0256,0.9658,0.0173
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,36.4,23.9215,0.4067,0.1125,10183.0,3.4158,0.1659,0.8054,0.0708,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.7979,0.0676,0.8013,0.1021,0.7985,0.0823,0.882,0.0776
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,54.0,43.079,0.4027,0.1097,10055.0,3.5132,0.143,0.8152,0.0592,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8065,0.0606,0.8152,0.0786,0.8102,0.0667,0.8885,0.0598
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,30.3,31.809,0.3421,0.1207,34695.0,1.4397,0.1441,0.8412,0.061,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8322,0.0612,0.8484,0.0764,0.8394,0.0647,0.9262,0.0353
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,56.7,36.843,0.2244,0.1291,34439.0,1.2064,0.0801,0.8971,0.0683,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.878,0.0863,0.9233,0.0438,0.8993,0.0651,0.9582,0.0467
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,50.8,47.9996,0.3544,0.0955,34695.0,1.5945,0.216,0.835,0.0532,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8486,0.0529,0.8073,0.0927,0.8251,0.0642,0.9234,0.042
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,27.2,19.1614,0.3968,0.0494,34439.0,1.6064,0.1802,0.823,0.0303,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8042,0.0278,0.8436,0.0448,0.8232,0.0334,0.8997,0.0247
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,51.3,20.0452,0.1131,0.0795,34695.0,3.2579,0.0789,0.956,0.0329,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9582,0.0368,0.9518,0.0382,0.9547,0.0338,0.9892,0.0131
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,81.0,83.0,0.2176,0.201,34439.0,3.4088,0.1573,0.8909,0.1411,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8808,0.1473,0.918,0.0965,0.8975,0.1246,0.9298,0.134
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,60.7,33.5531,0.2467,0.1075,34695.0,3.3962,0.0481,0.8914,0.0524,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8952,0.0488,0.8835,0.0548,0.8892,0.0506,0.9557,0.0417
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,2,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,40.0,29.4992,0.3558,0.1289,34439.0,3.3766,0.1218,0.8387,0.0666,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=2-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8272,0.0584,0.8429,0.09,0.8345,0.0735,0.9117,0.0656
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,33.5,30.7026,0.3752,0.1548,8771.0,1.5786,0.2716,0.8288,0.077,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8293,0.0833,0.8187,0.0862,0.8232,0.0814,0.9023,0.0622
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,30.3,29.2029,0.3447,0.1082,8675.0,1.5308,0.1577,0.8453,0.0611,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8278,0.075,0.8658,0.0527,0.8458,0.0617,0.9203,0.0477
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,44.0,24.996,0.3811,0.0431,8771.0,1.8878,0.3055,0.8185,0.0237,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8124,0.0218,0.8194,0.048,0.8151,0.0276,0.9069,0.0224
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,40.9,26.9164,0.3863,0.0623,8675.0,1.3066,0.1349,0.8197,0.0392,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8003,0.0397,0.8425,0.0493,0.8204,0.0405,0.9036,0.0342
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,47.1,31.8259,0.2141,0.1669,8771.0,3.2596,0.1624,0.898,0.0828,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8989,0.0694,0.8922,0.108,0.8943,0.0885,0.9594,0.0624
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,46.4,10.9563,0.1759,0.062,8675.0,3.4592,0.1763,0.9272,0.0289,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9291,0.0327,0.922,0.0303,0.9254,0.0294,0.9806,0.0141
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,45.9,21.7276,0.3271,0.0763,8771.0,3.3929,0.1105,0.8498,0.0458,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8363,0.0538,0.8682,0.0311,0.8511,0.0376,0.9294,0.0401
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,71.3,37.6166,0.2854,0.0704,8675.0,3.2981,0.0911,0.8761,0.0248,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8651,0.028,0.8856,0.0291,0.875,0.0253,0.9479,0.0264
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,52.6,48.7754,0.2825,0.1833,29827.0,1.3942,0.1544,0.8774,0.0874,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8827,0.0853,0.8648,0.1121,0.872,0.0952,0.94,0.0598
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,48.4,42.2497,0.27,0.1895,29635.0,1.3306,0.147,0.8679,0.1069,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8569,0.1102,0.8822,0.099,0.869,0.1039,0.9286,0.092
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,46.3,42.3392,0.3494,0.1374,29827.0,1.5315,0.1697,0.8403,0.0698,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8188,0.0764,0.8706,0.0908,0.8414,0.0724,0.9153,0.0581
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,27.7,14.0075,0.3513,0.0562,29635.0,1.9289,0.1725,0.8416,0.0271,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8262,0.0315,0.8581,0.0321,0.8415,0.0268,0.9228,0.0251
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,63.8,24.0491,0.0883,0.0551,29827.0,3.9379,0.1952,0.963,0.0236,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9623,0.0264,0.9619,0.0279,0.962,0.0244,0.994,0.0063
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,70.2,48.1701,0.1367,0.0683,29635.0,3.5604,0.0923,0.9461,0.0282,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.946,0.0302,0.9453,0.0379,0.9453,0.0289,0.9861,0.0113
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,82.6,59.5134,0.1855,0.0604,29827.0,3.3593,0.0841,0.9177,0.0283,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9119,0.0334,0.9213,0.0349,0.9162,0.0295,0.9777,0.0136
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,52.6,27.5253,0.261,0.1105,29635.0,3.4882,0.1354,0.8852,0.0559,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8755,0.0561,0.8938,0.0621,0.8842,0.0567,0.9501,0.0544
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,32.1,16.5919,0.3647,0.0923,10181.0,1.1954,0.0594,0.83,0.0474,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8357,0.0451,0.8105,0.0768,0.8218,0.0563,0.921,0.0374
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,37.8,24.8306,0.285,0.1288,10053.0,1.2039,0.0736,0.8712,0.0638,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.865,0.0702,0.8743,0.0669,0.8691,0.0656,0.9407,0.0439
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,33.8,34.9823,0.4794,0.1507,10181.0,1.4404,0.2267,0.7761,0.0708,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.7718,0.0779,0.7807,0.0708,0.7743,0.0654,0.8521,0.0822
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,39.0,20.3224,0.4104,0.0974,10053.0,1.2281,0.0709,0.7975,0.0661,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7817,0.0714,0.8122,0.0755,0.7963,0.0715,0.8824,0.0791
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,57.1,38.9344,0.1515,0.0919,10181.0,3.2589,0.1551,0.9333,0.0456,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9339,0.0347,0.9292,0.0751,0.9304,0.0523,0.9822,0.0212
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,51.5,32.9492,0.1881,0.0728,10053.0,3.206,0.0816,0.9238,0.032,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9176,0.0425,0.929,0.0431,0.9225,0.0339,0.9767,0.0167
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,65.4,46.3556,0.3226,0.143,10181.0,3.5834,0.216,0.8453,0.0885,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8342,0.0995,0.8677,0.0493,0.8488,0.0751,0.9201,0.0911
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,55.2,38.9251,0.3595,0.1139,10053.0,3.2288,0.0695,0.8317,0.0634,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8214,0.058,0.8355,0.0821,0.8281,0.0692,0.9095,0.0686
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,31.0,23.5797,0.3701,0.1335,34693.0,1.7026,0.2767,0.8383,0.0675,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8507,0.0741,0.8153,0.0743,0.8317,0.0699,0.9205,0.0504
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,49.3,50.4877,0.2718,0.1264,34437.0,1.3308,0.0913,0.8786,0.0592,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8616,0.0729,0.9001,0.0436,0.8799,0.0578,0.9446,0.0434
cpu,dilapos_gnn,True,COX2_MD,edge_gatconv,True,3,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,25.0,14.8391,0.4071,0.0808,34693.0,1.363,0.0726,0.8123,0.0425,tu_base-d=cpu-type=dilapos_gnn-pos=True-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.7934,0.0406,0.8349,0.0537,0.8132,0.0429,0.8942,0.0423
