d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,908,0.5016,0.0051,6755.0,1.0432,0.002,0.7577,0.0077,0.7638,0.0037,0.7474,0.015,0.7555,0.0095,0.8346,0.004,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,1,32,32,0.01,False,relu,0.5,mean,961,0.5629,0.0003,6691.0,0.9458,0.0135,0.7147,0.0064,0.711,0.0108,0.721,0.0102,0.7158,0.0004,0.7819,0.0005,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,986,0.0102,0.0018,21699.0,0.9136,0.0137,0.998,0.001,0.998,0.0012,0.9979,0.0009,0.998,0.001,0.9999,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,1,64,32,0.001,False,relu,0.0,mean,984,0.1778,0.0126,21571.0,0.9549,0.0164,0.9316,0.0078,0.9297,0.009,0.9336,0.007,0.9316,0.0075,0.9814,0.0031,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,960,0.4132,0.0069,21699.0,1.003,0.0496,0.8142,0.0047,0.8182,0.0049,0.8071,0.0069,0.8126,0.0052,0.8928,0.0041,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,1,64,32,0.001,False,relu,0.5,mean,913,0.5045,0.0091,21571.0,0.9518,0.0275,0.7585,0.0078,0.7549,0.0084,0.765,0.0061,0.7599,0.0068,0.8337,0.0075,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,972,0.0053,0.0,21699.0,0.8904,0.0,0.9994,0.0,0.9994,0.0,0.9994,0.0,0.9994,0.0,0.9999,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,1,64,32,0.01,False,relu,0.0,mean,994,0.2283,0.0149,21571.0,0.9327,0.0205,0.9065,0.0062,0.9019,0.0084,0.9126,0.0061,0.9072,0.006,0.9681,0.0045,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,976,0.4721,0.0081,21699.0,0.8841,0.0072,0.778,0.004,0.7826,0.0025,0.7667,0.0112,0.7746,0.007,0.8554,0.0045,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,1,64,32,0.01,False,relu,0.5,mean,998,0.531,0.0101,21571.0,1.2031,0.0184,0.7357,0.0107,0.7347,0.0123,0.7369,0.0166,0.7357,0.0116,0.8106,0.0094,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,32,32,0.001,False,relu,0.0,max_of_concat_layers,990,0.0099,0.0021,8965.0,1.3912,0.0223,0.9986,0.0006,0.9982,0.0008,0.999,0.0008,0.9986,0.0006,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,32,32,0.001,False,relu,0.0,mean,927,0.0618,0.0104,8869.0,1.3806,0.0204,0.9799,0.0044,0.9787,0.0039,0.9814,0.0055,0.98,0.0044,0.9981,0.0005,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,32,32,0.001,False,relu,0.5,max_of_concat_layers,978,0.4623,0.0088,8965.0,1.1508,0.0368,0.784,0.0082,0.7877,0.0085,0.7767,0.0102,0.7822,0.0083,0.8629,0.0061,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,32,32,0.001,False,relu,0.5,mean,962,0.5008,0.0078,8869.0,1.094,0.0113,0.7607,0.0048,0.7635,0.0066,0.7548,0.0075,0.7591,0.006,0.8366,0.0056,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,32,32,0.01,False,relu,0.0,max_of_concat_layers,584,0.0731,0.0823,8965.0,1.5185,0.0391,0.9752,0.0349,0.9738,0.0372,0.9768,0.0323,0.9753,0.0347,0.9931,0.0124,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,32,32,0.01,False,relu,0.0,mean,944,0.2124,0.0364,8869.0,1.062,0.0226,0.9144,0.0176,0.9133,0.0157,0.9156,0.0207,0.9144,0.0179,0.9719,0.0091,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,595,0.5199,0.0044,8965.0,1.1509,0.0203,0.7438,0.0022,0.746,0.0022,0.7403,0.0111,0.7432,0.0045,0.8206,0.0044,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,32,32,0.01,False,relu,0.5,mean,913,0.5591,0.0044,8869.0,1.1902,0.041,0.7213,0.0089,0.7159,0.0101,0.7295,0.008,0.7226,0.0077,0.7857,0.0059,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,64,32,0.001,False,relu,0.0,max_of_concat_layers,959,0.0053,0.002,30213.0,1.3433,0.115,0.9984,0.0007,0.9984,0.0009,0.9983,0.0004,0.9984,0.0007,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,64,32,0.001,False,relu,0.0,mean,876,0.0188,0.0104,30021.0,1.1037,0.0337,0.9951,0.0036,0.995,0.0034,0.9951,0.004,0.9951,0.0037,0.9998,0.0003,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,64,32,0.001,False,relu,0.5,max_of_concat_layers,976,0.3663,0.0096,30213.0,1.1436,0.0334,0.8399,0.0056,0.8412,0.0062,0.8375,0.0087,0.8394,0.0063,0.9168,0.0045,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,64,32,0.001,False,relu,0.5,mean,845,0.4295,0.0127,30021.0,1.1118,0.0098,0.806,0.0106,0.8078,0.0107,0.8024,0.013,0.8051,0.0113,0.8837,0.0075,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,64,32,0.01,False,relu,0.0,max_of_concat_layers,942,0.0111,0.0012,30213.0,1.4696,0.0418,0.998,0.0003,0.9984,0.0007,0.9976,0.0005,0.998,0.0003,0.9998,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,64,32,0.01,False,relu,0.0,mean,813,0.1471,0.0423,30021.0,1.4742,0.0258,0.9434,0.0196,0.9417,0.0211,0.9454,0.0181,0.9435,0.0195,0.9858,0.0073,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,64,32,0.01,False,relu,0.5,max_of_concat_layers,666,0.493,0.0,30213.0,1.1005,0.0,0.7707,0.0,0.7739,0.0,0.7664,0.0,0.7701,0.0,0.8411,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,2,64,32,0.01,False,relu,0.5,mean,989,0.5203,0.0182,30021.0,1.2844,0.0213,0.7471,0.011,0.7445,0.0145,0.7499,0.0071,0.7472,0.01,0.8197,0.0142,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,32,32,0.001,False,relu,0.0,max_of_concat_layers,854,0.0078,0.0,11175.0,1.2209,0.0,0.9985,0.0,0.9988,0.0,0.9982,0.0,0.9985,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,32,32,0.001,False,relu,0.0,mean,921,0.007,0.0006,11047.0,1.8335,0.0077,0.9986,0.0001,0.9991,0.0003,0.9982,0.0,0.9986,0.0001,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,32,32,0.001,False,relu,0.5,max_of_concat_layers,996,0.4602,0.0118,11175.0,1.6432,0.185,0.7858,0.0084,0.792,0.008,0.7749,0.0135,0.7833,0.0106,0.8635,0.0087,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,32,32,0.001,False,relu,0.5,mean,946,0.4979,0.0125,11047.0,1.1772,0.0174,0.7628,0.0086,0.7668,0.0087,0.754,0.0141,0.7603,0.0102,0.8373,0.01,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,32,32,0.01,False,relu,0.0,max_of_concat_layers,926,0.1006,0.087,11175.0,1.1616,0.0043,0.964,0.0333,0.9641,0.0341,0.9632,0.0332,0.9636,0.0336,0.9898,0.0101,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,32,32,0.01,False,relu,0.0,mean,923,0.1218,0.0682,11047.0,1.5275,0.0236,0.9559,0.028,0.9557,0.0274,0.9563,0.0286,0.956,0.028,0.9883,0.0103,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,32,32,0.01,False,relu,0.5,max_of_concat_layers,887,0.494,0.0,11175.0,1.2845,0.0,0.7631,0.0,0.7674,0.0,0.7558,0.0,0.7616,0.0,0.8403,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,32,32,0.01,False,relu,0.5,mean,810,0.5613,0.0043,11047.0,1.3395,0.0574,0.7127,0.0056,0.7125,0.0059,0.7105,0.0085,0.7115,0.0065,0.7816,0.0047,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,64,32,0.001,False,relu,0.0,max_of_concat_layers,931,0.0038,0.0005,38727.0,1.4534,0.014,0.9983,0.0005,0.9978,0.001,0.9987,0.0007,0.9983,0.0005,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,64,32,0.001,False,relu,0.0,mean,892,0.004,0.0009,38471.0,1.2364,0.0302,0.9985,0.0004,0.998,0.0011,0.999,0.0007,0.9985,0.0004,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,64,32,0.001,False,relu,0.5,max_of_concat_layers,982,0.3648,0.0088,38727.0,1.2393,0.0253,0.8403,0.0052,0.8449,0.0054,0.8332,0.0065,0.839,0.0054,0.9174,0.0042,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,64,32,0.001,False,relu,0.5,mean,950,0.3983,0.0179,38471.0,1.2785,0.0188,0.8245,0.0104,0.8263,0.0096,0.8213,0.0128,0.8238,0.0109,0.9009,0.0094,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,64,32,0.01,False,relu,0.0,max_of_concat_layers,976,0.0311,0.0262,38727.0,1.2908,0.0311,0.992,0.0074,0.9909,0.0085,0.993,0.0064,0.992,0.0074,0.9995,0.0005,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,64,32,0.01,False,relu,0.0,mean,999,0.021,0.0124,38471.0,1.6052,0.0308,0.9946,0.0044,0.9939,0.0054,0.9953,0.0034,0.9946,0.0044,0.9998,0.0003,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,64,32,0.01,False,relu,0.5,max_of_concat_layers,678,0.4745,0.0,38727.0,1.2596,0.0,0.7807,0.0,0.7839,0.0,0.7758,0.0,0.7798,0.0,0.8556,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,2,3,64,32,0.01,False,relu,0.5,mean,867,0.5239,0.0113,38471.0,1.6766,0.0853,0.745,0.0104,0.7443,0.0118,0.7464,0.0089,0.7453,0.0089,0.8178,0.01,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,32,32,0.001,False,relu,0.0,max_of_concat_layers,906,0.012,0.0024,8867.0,1.3246,0.041,0.998,0.0004,0.998,0.0006,0.9981,0.0007,0.998,0.0004,0.9999,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,32,32,0.001,False,relu,0.0,mean,988,0.1081,0.0104,8771.0,1.2874,0.0783,0.9608,0.0058,0.9556,0.0064,0.9667,0.0048,0.9612,0.0056,0.9933,0.0014,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,32,32,0.001,False,relu,0.5,max_of_concat_layers,960,0.4697,0.0089,8867.0,1.4982,0.046,0.781,0.0055,0.7838,0.0065,0.7756,0.0069,0.7797,0.0057,0.858,0.0058,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,32,32,0.001,False,relu,0.5,mean,814,0.5128,0.0056,8771.0,1.4046,0.045,0.7556,0.006,0.7516,0.0052,0.7627,0.0111,0.7571,0.0073,0.8274,0.0046,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,32,32,0.01,False,relu,0.0,max_of_concat_layers,993,0.014,0.0018,8867.0,1.2779,0.0251,0.9978,0.0005,0.9976,0.0006,0.9978,0.0003,0.9977,0.0005,0.9998,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,32,32,0.01,False,relu,0.0,mean,991,0.157,0.0437,8771.0,0.984,0.0197,0.9405,0.0194,0.9376,0.0197,0.9442,0.0184,0.9409,0.0191,0.9838,0.008,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,997,0.4954,0.0098,8867.0,1.4323,0.0743,0.7601,0.0063,0.7646,0.0083,0.7496,0.0083,0.757,0.0067,0.8388,0.0076,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,32,32,0.01,False,relu,0.5,mean,983,0.5357,0.0105,8771.0,0.995,0.0224,0.7397,0.0101,0.7408,0.0078,0.7357,0.0142,0.7382,0.011,0.809,0.0101,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,908,0.0056,0.0016,30019.0,1.3182,0.1124,0.9985,0.0002,0.9984,0.0007,0.9986,0.0007,0.9985,0.0002,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,64,32,0.001,False,relu,0.0,mean,997,0.0325,0.0124,29827.0,1.383,0.0645,0.9904,0.0035,0.9907,0.0043,0.9901,0.003,0.9904,0.0035,0.9994,0.0005,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,958,0.3701,0.0098,30019.0,1.468,0.0664,0.8372,0.0077,0.8386,0.009,0.8353,0.0074,0.837,0.0077,0.915,0.0047,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,64,32,0.001,False,relu,0.5,mean,949,0.4345,0.013,29827.0,1.2526,0.0251,0.8045,0.0076,0.8022,0.0066,0.8078,0.0128,0.805,0.0084,0.8812,0.0078,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,819,0.0071,0.0019,30019.0,1.3004,0.1167,0.9986,0.0002,0.9988,0.0004,0.9984,0.0003,0.9986,0.0002,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,64,32,0.01,False,relu,0.0,mean,993,0.0432,0.0,29827.0,0.9705,0.0,0.9881,0.0,0.9861,0.0,0.9903,0.0,0.9882,0.0,0.9989,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,847,0.4665,0.0085,30019.0,1.5144,0.1765,0.7801,0.005,0.7814,0.0049,0.7768,0.0089,0.7791,0.006,0.86,0.0049,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,NCI1,sageconv,False,3,1,64,32,0.01,False,relu,0.5,mean,916,0.4791,0.0092,29827.0,1.4497,0.0361,0.7791,0.0073,0.7804,0.0068,0.7762,0.0077,0.7783,0.0069,0.8542,0.007,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
