d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,245.1,271.8321,0.4714,0.0384,4741.0,0.5427,0.0238,0.7716,0.0268,0.7499,0.0225,0.649,0.0585,0.6949,0.0415,0.8441,0.0273,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,2,32,32,0.01,False,relu,0.5,mean,val_best,244.7,239.9975,0.5073,0.0281,4677.0,0.551,0.0186,0.7523,0.0183,0.7472,0.0183,0.581,0.053,0.6525,0.0377,0.8164,0.0228,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,2,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,295.4,230.2278,0.396,0.1135,17669.0,0.5073,0.0194,0.8209,0.0605,0.8129,0.0681,0.7181,0.0998,0.7615,0.0839,0.8854,0.0552,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,2,64,32,0.001,False,relu,0.0,mean,val_best,333.7,135.6135,0.3731,0.0597,17541.0,0.5338,0.0311,0.8388,0.0369,0.8451,0.0465,0.7348,0.0565,0.7857,0.0502,0.901,0.0351,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,2,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,315.6,203.8652,0.457,0.032,17669.0,0.5227,0.025,0.7797,0.0204,0.7636,0.0196,0.6556,0.0456,0.7049,0.0331,0.8558,0.0222,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,2,64,32,0.001,False,relu,0.5,mean,val_best,325.1,206.9959,0.4766,0.0362,17541.0,0.6258,0.0368,0.7707,0.0242,0.7609,0.0216,0.6268,0.0629,0.686,0.0444,0.8387,0.0252,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,2,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,143.4,130.8046,0.3634,0.1369,17669.0,0.5107,0.0189,0.8343,0.0708,0.8219,0.0772,0.7458,0.1123,0.7813,0.0958,0.8982,0.0551,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,2,64,32,0.01,False,relu,0.0,mean,val_best,363.3,257.7957,0.3905,0.0943,17541.0,0.4708,0.0134,0.8198,0.0512,0.8185,0.0612,0.7066,0.0853,0.7578,0.0742,0.8872,0.0515,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,2,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,387.1,239.7271,0.4424,0.0351,17669.0,0.521,0.0212,0.793,0.0192,0.7752,0.0194,0.684,0.0498,0.7259,0.033,0.8657,0.0232,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,2,64,32,0.01,False,relu,0.5,mean,val_best,384.6,297.4425,0.4939,0.0255,17541.0,0.6631,0.0339,0.758,0.015,0.7505,0.0174,0.5964,0.0457,0.664,0.0333,0.826,0.0195,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,109.9,58.5636,0.403,0.121,6951.0,0.6697,0.0297,0.8137,0.0773,0.8343,0.0633,0.6732,0.1863,0.727,0.1681,0.8832,0.0632,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,32,32,0.001,False,relu,0.0,mean,val_best,201.7,135.9831,0.3979,0.1043,6855.0,0.4561,0.008,0.8248,0.0574,0.8201,0.0628,0.7186,0.1004,0.7649,0.0832,0.8815,0.0575,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,410.6,212.6129,0.4505,0.0279,6951.0,0.6307,0.0163,0.7894,0.0154,0.7674,0.0183,0.6849,0.0331,0.7233,0.022,0.8608,0.0188,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,32,32,0.001,False,relu,0.5,mean,val_best,385.4,326.5922,0.4833,0.0453,6855.0,0.6007,0.046,0.777,0.0276,0.7659,0.0286,0.6433,0.0485,0.6987,0.0382,0.8358,0.0328,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,172.4,185.3921,0.39,0.0818,6951.0,0.5581,0.0157,0.8224,0.0451,0.8025,0.0452,0.7383,0.0812,0.7683,0.0634,0.8926,0.0417,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,32,32,0.01,False,relu,0.0,mean,val_best,365.4,258.4493,0.3453,0.133,6855.0,0.4892,0.0156,0.8493,0.0656,0.8487,0.0704,0.7581,0.1051,0.8002,0.0893,0.9049,0.0566,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,256.7,259.1637,0.4618,0.0245,6951.0,0.7941,0.0209,0.7823,0.0158,0.7521,0.0198,0.6853,0.0249,0.717,0.0204,0.8522,0.017,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,32,32,0.01,False,relu,0.5,mean,val_best,499.7,279.5146,0.4893,0.0178,6855.0,0.7122,0.0125,0.7685,0.0164,0.7482,0.0216,0.6403,0.0363,0.6896,0.0273,0.8324,0.0131,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,220.1,186.7428,0.2917,0.1662,26183.0,0.569,0.0142,0.8742,0.0863,0.8799,0.0872,0.7877,0.1494,0.8292,0.1216,0.9269,0.062,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,64,32,0.001,False,relu,0.0,mean,val_best,253.4,169.0699,0.3644,0.1191,25991.0,0.6683,0.0296,0.844,0.062,0.8372,0.0695,0.7577,0.0962,0.7949,0.0831,0.9009,0.052,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,362.2,228.5514,0.4368,0.0436,26183.0,0.5791,0.0172,0.796,0.0247,0.7768,0.03,0.6933,0.0303,0.7326,0.0294,0.8682,0.0286,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,64,32,0.001,False,relu,0.5,mean,val_best,459.1,267.818,0.4335,0.0536,25991.0,0.5404,0.0127,0.8017,0.0325,0.7854,0.0431,0.699,0.047,0.7393,0.0427,0.8688,0.035,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,149.0,124.0403,0.3478,0.1214,26183.0,0.8342,0.0317,0.8454,0.0657,0.8266,0.0727,0.7776,0.1008,0.8008,0.0869,0.9094,0.0516,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,64,32,0.01,False,relu,0.0,mean,val_best,229.4,131.3508,0.454,0.0416,25991.0,0.5638,0.0219,0.7896,0.0256,0.7812,0.0235,0.6611,0.0621,0.7152,0.0461,0.8556,0.0294,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,268.2,247.1618,0.4423,0.0478,26183.0,0.6206,0.059,0.7919,0.0261,0.7649,0.0291,0.6972,0.0445,0.7292,0.036,0.8641,0.0326,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,1,3,64,32,0.01,False,relu,0.5,mean,val_best,391.9,217.8561,0.4838,0.0288,25991.0,0.5527,0.0185,0.7748,0.0217,0.7616,0.025,0.6406,0.0493,0.6952,0.0381,0.8349,0.0215,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,176.0,150.9808,0.2792,0.1507,4643.0,0.4785,0.0227,0.8841,0.0716,0.8732,0.0753,0.8287,0.113,0.8497,0.0948,0.9396,0.0459,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,32,32,0.001,False,relu,0.0,mean,val_best,165.0,153.0163,0.4387,0.1185,4579.0,0.5017,0.0246,0.7955,0.0702,0.8123,0.068,0.6329,0.1404,0.7073,0.1134,0.8519,0.0706,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,348.5,188.2861,0.4527,0.0332,4643.0,0.4634,0.0132,0.7897,0.0223,0.7719,0.0219,0.6783,0.0471,0.7214,0.034,0.8592,0.0227,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,32,32,0.001,False,relu,0.5,mean,val_best,358.1,293.3965,0.5024,0.0494,4579.0,0.5827,0.0098,0.7633,0.0334,0.786,0.0243,0.5672,0.111,0.652,0.0813,0.8159,0.041,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,219.3,288.9408,0.3057,0.1782,4643.0,0.5521,0.0144,0.8606,0.0929,0.8524,0.0918,0.7812,0.1613,0.8127,0.1308,0.9161,0.0725,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,32,32,0.01,False,relu,0.0,mean,val_best,193.9,118.6444,0.3488,0.1314,4579.0,0.4525,0.0126,0.8453,0.0697,0.8452,0.0649,0.7476,0.1282,0.7913,0.1002,0.9032,0.0631,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,538.7,262.9316,0.4539,0.0245,4643.0,0.562,0.0899,0.7883,0.0152,0.7648,0.0163,0.685,0.0283,0.7225,0.0213,0.858,0.0171,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,32,32,0.01,False,relu,0.5,mean,val_best,390.5,230.4831,0.505,0.0229,4579.0,0.5377,0.1111,0.7619,0.0149,0.7655,0.0153,0.5887,0.0373,0.665,0.0278,0.8167,0.0205,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,229.0,285.6396,0.3097,0.18,17475.0,0.4673,0.015,0.8594,0.0904,0.8531,0.0952,0.7776,0.1455,0.8124,0.1224,0.9166,0.0617,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,64,32,0.001,False,relu,0.0,mean,val_best,158.5,154.5511,0.4161,0.1373,17347.0,0.4839,0.0181,0.81,0.0741,0.8236,0.0706,0.6628,0.1378,0.7319,0.11,0.8636,0.0673,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,422.2,266.2742,0.3798,0.0596,17475.0,0.5108,0.0277,0.8291,0.0337,0.8127,0.0399,0.7454,0.06,0.7772,0.0503,0.9016,0.034,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,64,32,0.001,False,relu,0.5,mean,val_best,248.9,180.7609,0.4795,0.0445,17347.0,0.4829,0.0139,0.7755,0.0294,0.7868,0.0245,0.6062,0.071,0.683,0.0528,0.8347,0.034,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,113.0,158.21,0.3818,0.0554,17475.0,0.5012,0.0221,0.8321,0.0321,0.8162,0.0394,0.7512,0.0497,0.7821,0.0439,0.9026,0.03,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,64,32,0.01,False,relu,0.0,mean,val_best,136.5,123.3193,0.4107,0.0894,17347.0,0.5565,0.0182,0.8138,0.0508,0.8145,0.0472,0.6936,0.094,0.7478,0.0739,0.8749,0.0509,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,405.8,256.3001,0.4182,0.0353,17475.0,0.5193,0.0165,0.8054,0.0211,0.7842,0.0218,0.7118,0.0415,0.746,0.032,0.8802,0.0224,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,1,64,32,0.01,False,relu,0.5,mean,val_best,427.2,287.0842,0.4737,0.0287,17347.0,0.5687,0.0086,0.7783,0.0198,0.7754,0.0223,0.6338,0.0406,0.6968,0.0293,0.8406,0.0234,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,32,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,131.9,118.0834,0.3331,0.1439,6853.0,0.518,0.0178,0.8559,0.075,0.8508,0.0781,0.7753,0.1217,0.8103,0.1017,0.9148,0.0585,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,32,32,0.001,False,relu,0.0,mean,val_best,108.5,66.1789,0.3711,0.078,6757.0,0.5337,0.0674,0.8423,0.0421,0.8277,0.0511,0.7661,0.0633,0.7955,0.0569,0.9027,0.0353,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,32,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,372.8,202.6775,0.4349,0.0287,6853.0,0.6737,0.0106,0.7993,0.018,0.7778,0.0246,0.7034,0.0297,0.7384,0.0226,0.8723,0.0184,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,32,32,0.001,False,relu,0.5,mean,val_best,366.7,288.0236,0.463,0.0377,6757.0,0.5523,0.0095,0.7876,0.023,0.7708,0.0302,0.6736,0.0323,0.7187,0.0292,0.8511,0.026,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,32,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,324.7,256.2452,0.2758,0.143,6853.0,0.5472,0.0223,0.8823,0.0762,0.8666,0.083,0.8261,0.1299,0.8447,0.1077,0.9376,0.0654,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,32,32,0.01,False,relu,0.0,mean,val_best,237.8,228.2765,0.3753,0.1094,6757.0,0.5236,0.0273,0.8331,0.0611,0.8149,0.0629,0.7538,0.1034,0.7823,0.0839,0.8944,0.056,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,268.3,269.2898,0.4735,0.0302,6853.0,0.7725,0.0296,0.7777,0.0184,0.7513,0.0216,0.6704,0.033,0.7082,0.0239,0.845,0.0205,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,32,32,0.01,False,relu,0.5,mean,val_best,350.4,261.7714,0.4825,0.0169,6757.0,0.7849,0.0192,0.7721,0.0153,0.7528,0.0192,0.6468,0.0177,0.6957,0.0165,0.8378,0.0117,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,64,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,122.0,67.8248,0.2812,0.1282,25989.0,0.7769,0.0284,0.8812,0.0655,0.8836,0.0667,0.8081,0.1094,0.8433,0.0897,0.9389,0.0434,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,64,32,0.001,False,relu,0.0,mean,val_best,214.6,178.6277,0.3059,0.1762,25797.0,0.8328,0.1702,0.8687,0.0837,0.8632,0.0892,0.797,0.1325,0.8276,0.1112,0.9174,0.0664,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,64,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,280.9,149.1821,0.3907,0.0439,25989.0,0.5528,0.0303,0.828,0.0209,0.8158,0.0227,0.739,0.0413,0.7752,0.0306,0.8967,0.0241,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,True,PROTEINS,sageconv,False,2,2,64,32,0.001,False,relu,0.5,mean,val_best,238.3,176.3531,0.4461,0.0477,25797.0,0.5547,0.078,0.7986,0.0313,0.7855,0.0387,0.6867,0.0514,0.7325,0.0449,0.8599,0.0319,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
