d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,layers_mp
cuda,standard_gnn,DD,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,67.8,88.3389,0.3513,0.3132,27521.0,0.6671,0.0316,0.8927,0.0919,0.8779,0.107,0.8578,0.1213,0.8676,0.1142,0.9356,0.0704,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,3.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,75.8,71.3299,0.182,0.2121,36097.0,0.6267,0.0171,0.9188,0.102,0.918,0.0973,0.8696,0.178,0.8902,0.1437,0.9428,0.0896,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=5-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,5.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,63.7,74.9841,0.1887,0.1768,27393.0,0.6511,0.032,0.9181,0.0836,0.9152,0.0853,0.879,0.1284,0.896,0.1088,0.9544,0.0687,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,3.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,46.1,28.3424,0.7365,0.4372,36353.0,0.7465,0.0241,0.7965,0.0718,0.7604,0.0777,0.7301,0.1283,0.7436,0.1049,0.8676,0.0739,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=5-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,5.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,32.8,24.0158,0.644,0.1631,27521.0,0.5988,0.0196,0.7778,0.0399,0.7457,0.0449,0.701,0.0627,0.7224,0.0539,0.8505,0.0405,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,3.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,49.2,33.7277,0.4007,0.1017,36097.0,0.82,0.02,0.8181,0.0523,0.8072,0.0507,0.7319,0.1003,0.7661,0.0778,0.8824,0.0607,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=5-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,5.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,22.3,16.432,0.4483,0.0891,27393.0,0.6145,0.0239,0.7944,0.0478,0.7925,0.0474,0.6794,0.0875,0.7304,0.0698,0.8551,0.0579,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,3.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,71.5,86.9888,0.255,0.2298,36353.0,0.5086,0.0097,0.9262,0.0683,0.9185,0.0763,0.8998,0.0953,0.9087,0.0851,0.9659,0.0383,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=5-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,5.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,38.0,58.7282,0.4543,0.2145,27521.0,0.422,0.082,0.822,0.0807,0.8074,0.0858,0.7397,0.138,0.77,0.1134,0.8935,0.0605,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=3-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,3.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,76.1,83.2351,0.1548,0.1609,36097.0,0.5093,0.0142,0.9374,0.0701,0.9368,0.0749,0.9076,0.1017,0.9215,0.0881,0.9691,0.0404,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=5-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,5.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,44.8,57.6677,0.203,0.1367,27393.0,0.5111,0.0178,0.9248,0.0599,0.9392,0.0487,0.8722,0.1058,0.9031,0.0795,0.9668,0.0361,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=3-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,3.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,55.3,45.5808,0.5452,0.3724,36353.0,0.5959,0.0229,0.8091,0.0925,0.7905,0.0935,0.7133,0.1801,0.745,0.145,0.8851,0.0797,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=5-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,5.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,22.7,20.5575,0.7233,0.4164,27521.0,0.5657,0.0188,0.7378,0.0888,0.7003,0.1142,0.6181,0.1587,0.6537,0.1402,0.8146,0.0986,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=3-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,3.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,25.4,25.7573,0.4442,0.099,27393.0,0.5276,0.0304,0.8003,0.0509,0.81,0.046,0.6727,0.0975,0.7334,0.0748,0.8609,0.0542,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=3-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,3.0
cuda,standard_gnn,DD,gatconv_paper,,,,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,29.5,21.0297,0.4345,0.0904,36097.0,0.6263,0.0277,0.8016,0.0493,0.8005,0.0563,0.6916,0.0819,0.7412,0.0694,0.8654,0.0559,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gatconv_paper-h=64-layers_mp=5-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,312.3,168.7353,0.3345,0.0242,6977.0,1.0664,0.016,0.8593,0.013,0.8674,0.0122,0.8479,0.0149,0.8575,0.0134,0.9315,0.0104,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,254.3,203.5677,0.3052,0.0689,9345.0,1.4836,0.03,0.8729,0.0333,0.8824,0.03,0.8598,0.0387,0.871,0.0344,0.9403,0.0275,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=5-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,339.0,250.3585,0.3855,0.0301,6913.0,1.0816,0.0135,0.8305,0.0167,0.8248,0.0173,0.8386,0.0177,0.8316,0.0174,0.9074,0.0162,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,254.1,133.5309,0.2563,0.048,9217.0,1.2189,0.0462,0.8941,0.0215,0.8948,0.0196,0.8926,0.0253,0.8937,0.0223,0.9586,0.0158,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=5-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,173.4,74.1987,0.5621,0.0131,9345.0,1.4912,0.0332,0.7107,0.0101,0.7351,0.0123,0.6578,0.0132,0.6943,0.0118,0.7845,0.0127,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=5-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,250.4,159.8307,0.5414,0.0106,6977.0,1.1327,0.0192,0.7273,0.0065,0.7521,0.0085,0.6773,0.0104,0.7127,0.0079,0.8034,0.0095,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,82.2,84.529,0.6019,0.0154,6913.0,1.068,0.0193,0.6853,0.0159,0.6896,0.0183,0.6731,0.0165,0.6812,0.0162,0.7425,0.0202,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,118.0,76.8362,0.6007,0.0168,9217.0,1.8928,0.1144,0.6854,0.0197,0.6884,0.0235,0.677,0.0202,0.6825,0.0197,0.7433,0.0217,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=5-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,133.6,41.4854,0.2106,0.0444,9345.0,0.6486,0.0175,0.9158,0.0189,0.9221,0.0193,0.9082,0.0203,0.9151,0.0192,0.9722,0.0114,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=5-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,146.4,53.2601,0.3371,0.0336,6977.0,0.6023,0.0228,0.8597,0.0174,0.8689,0.0182,0.8469,0.0185,0.8578,0.018,0.9302,0.015,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=3-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,184.1,171.3805,0.2226,0.0585,9217.0,0.8332,0.0502,0.912,0.026,0.9111,0.0262,0.9131,0.0258,0.9121,0.0256,0.9681,0.017,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=5-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,186.4,82.8278,0.3669,0.037,6913.0,0.5325,0.0268,0.8455,0.0195,0.8409,0.0207,0.8519,0.0189,0.8464,0.0191,0.9166,0.0187,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=3-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,182.8,92.6,0.5268,0.0101,6977.0,0.6487,0.0757,0.7375,0.0075,0.7616,0.0056,0.6904,0.0142,0.7242,0.0097,0.8156,0.009,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=3-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,133.5,80.3732,0.5438,0.0178,9345.0,0.868,0.0328,0.7287,0.0156,0.7519,0.0189,0.6823,0.0134,0.7154,0.0148,0.8017,0.0157,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=5-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,134.8,81.2512,0.5841,0.0131,6913.0,0.5689,0.0157,0.703,0.0143,0.7067,0.016,0.693,0.0147,0.6998,0.0146,0.7635,0.015,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=3-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,77.5,70.9623,0.6005,0.0126,9217.0,0.6766,0.0463,0.6881,0.0144,0.6915,0.0166,0.6784,0.0141,0.6848,0.0137,0.7442,0.0159,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=32-layers_mp=5-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,184.5,94.4852,0.3354,0.0329,24193.0,1.194,0.0472,0.857,0.0174,0.8645,0.0161,0.8462,0.0207,0.8552,0.0181,0.9306,0.0144,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=64-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,260.9,245.5921,0.2226,0.0543,33025.0,1.423,0.0238,0.9116,0.0229,0.9155,0.0213,0.9066,0.0258,0.911,0.0235,0.9683,0.0159,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=64-layers_mp=5-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,212.2,165.7708,0.2011,0.0629,32769.0,1.4739,0.0241,0.9186,0.0282,0.9186,0.0269,0.918,0.0312,0.9183,0.0288,0.9731,0.0169,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=64-layers_mp=5-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,val_best,235.6,188.4989,0.3643,0.0323,24065.0,1.0409,0.0135,0.8421,0.0166,0.8374,0.0165,0.8485,0.0203,0.8428,0.0178,0.9174,0.0173,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=64-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,210.4,150.2206,0.5523,0.0203,33025.0,1.4416,0.0385,0.7178,0.0136,0.7393,0.0184,0.6724,0.0113,0.7042,0.0131,0.7932,0.017,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=64-layers_mp=5-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,val_best,170.3,60.9427,0.5239,0.0158,24193.0,1.2573,0.0648,0.7411,0.0133,0.7605,0.0121,0.7028,0.0185,0.7305,0.0151,0.8188,0.0139,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=64-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,184.2,161.9196,0.5691,0.0135,24065.0,1.3674,0.1216,0.7114,0.0114,0.7168,0.0115,0.698,0.0182,0.7072,0.0133,0.7778,0.0135,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=64-layers_mp=3-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,3.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,val_best,357.6,234.7242,0.555,0.0172,32769.0,1.5701,0.0267,0.7244,0.0126,0.7318,0.015,0.7078,0.0098,0.7196,0.0116,0.7919,0.0169,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=64-layers_mp=5-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,5.0
cuda,standard_gnn,NCI1,gatconv_paper,,,,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,val_best,133.9,42.5452,0.3123,0.0417,24193.0,0.5591,0.026,0.8703,0.0213,0.8745,0.022,0.8646,0.0207,0.8695,0.021,0.94,0.0179,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gatconv_paper-h=64-layers_mp=3-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,3.0
