d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,889,0.1154,0.0,9701.0,1.5781,0.0,0.9571,0.0,0.9558,0.0,0.9587,0.0,0.9573,0.0,0.9919,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,939,0.5294,0.0,9829.0,1.5757,0.0,0.7372,0.0,0.7599,0.0,0.6973,0.0,0.7273,0.0,0.8127,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,993,0.52,0.0,9701.0,1.4737,0.0,0.746,0.0,0.7492,0.0,0.7415,0.0,0.7453,0.0,0.821,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,615,0.0386,0.0,9829.0,0.604,0.0,0.9863,0.0,0.9895,0.0,0.9828,0.0,0.9861,0.0,0.9994,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,683,0.0608,0.0,9701.0,0.7558,0.0,0.9818,0.0,0.9853,0.0,0.9782,0.0,0.9817,0.0,0.9977,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,716,0.4838,0.0,9829.0,0.662,0.0,0.7698,0.0,0.7865,0.0,0.7432,0.0,0.7642,0.0,0.851,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,840,0.5017,0.0,9701.0,0.7985,0.0,0.7555,0.0,0.7462,0.0,0.7752,0.0,0.7604,0.0,0.8357,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,847,0.0403,0.0,33989.0,1.5972,0.0,0.9863,0.0,0.9861,0.0,0.9867,0.0,0.9864,0.0,0.9989,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,999,0.0458,0.0,33733.0,1.5801,0.0,0.9845,0.0,0.9872,0.0,0.9818,0.0,0.9845,0.0,0.9989,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,823,0.49,0.0059,33989.0,1.593,0.0157,0.7731,0.0003,0.788,0.0001,0.7493,0.0001,0.7682,0.0001,0.8468,0.0033,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,899,0.4626,0.0,33733.0,1.6712,0.0,0.7832,0.0,0.786,0.0,0.7759,0.0,0.781,0.0,0.8631,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,689,0.0066,0.0,33989.0,0.7794,0.0,0.9976,0.0,0.9982,0.0,0.997,0.0,0.9976,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,675,0.01,0.0,33733.0,0.7905,0.0,0.9967,0.0,0.9958,0.0,0.9976,0.0,0.9967,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,896,0.4013,0.0,33989.0,0.7417,0.0,0.8273,0.0,0.8457,0.0,0.8016,0.0,0.8231,0.0,0.8989,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,786,0.432,0.0,33733.0,0.7203,0.0,0.8084,0.0,0.8092,0.0,0.8083,0.0,0.8087,0.0,0.8834,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,824,0.0806,0.0,11111.0,1.6793,0.0,0.9714,0.0,0.9704,0.0,0.9727,0.0,0.9716,0.0,0.9962,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,999,0.1011,0.0,10951.0,1.6638,0.0,0.9678,0.0,0.9684,0.0,0.9672,0.0,0.9678,0.0,0.9936,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,999,0.5205,0.0,11111.0,1.703,0.0,0.7454,0.0,0.7727,0.0,0.6941,0.0,0.7313,0.0,0.8239,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,779,0.5251,0.0,10951.0,1.7082,0.0,0.7397,0.0,0.7438,0.0,0.733,0.0,0.7384,0.0,0.8169,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,773,0.0292,0.0,11111.0,0.7085,0.0,0.9906,0.0,0.989,0.0,0.9921,0.0,0.9906,0.0,0.9994,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,719,0.0243,0.0,10951.0,0.6996,0.0,0.9942,0.0,0.9933,0.0,0.9952,0.0,0.9943,0.0,0.9997,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,763,0.4763,0.0,11111.0,0.687,0.0,0.7728,0.0,0.7853,0.0,0.7524,0.0,0.7685,0.0,0.8544,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,935,0.5085,0.0,10951.0,0.8798,0.0,0.7576,0.0,0.7599,0.0,0.7549,0.0,0.7574,0.0,0.8304,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,999,0.0084,0.0,38599.0,1.6509,0.0,0.997,0.0,0.9951,0.0,0.9988,0.0,0.997,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,942,0.0169,0.0,38279.0,1.7037,0.0,0.9942,0.0,0.9951,0.0,0.9933,0.0,0.9942,0.0,0.9999,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,811,0.4696,0.0,38599.0,1.7835,0.0,0.7816,0.0,0.7904,0.0,0.7643,0.0,0.7772,0.0,0.8568,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,999,0.4736,0.0,38279.0,1.6858,0.0,0.7777,0.0,0.7795,0.0,0.7752,0.0,0.7773,0.0,0.856,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,745,0.0037,0.0,38599.0,0.7431,0.0,0.9988,0.0,0.9988,0.0,0.9988,0.0,0.9988,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,664,0.006,0.0,38279.0,0.9497,0.0,0.9979,0.0,0.9976,0.0,0.9982,0.0,0.9979,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,894,0.3841,0.0,38599.0,0.7608,0.0,0.8303,0.0,0.8408,0.0,0.8141,0.0,0.8272,0.0,0.9081,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,NCI1,gatconv_paper,False,3,3,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,999,0.4257,0.0,38279.0,0.6347,0.0,0.8078,0.0,0.8141,0.0,0.7983,0.0,0.8061,0.0,0.8868,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=NCI1-layer=gatconv_paper-edges=False-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,745,0.3737,0.0,5123.0,0.5287,0.0,0.8215,0.0,0.7705,0.0,0.7899,0.0,0.7801,0.0,0.907,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,572,0.3664,0.0,5091.0,0.5147,0.0,0.8552,0.0,0.8308,0.0,0.7902,0.0,0.81,0.0,0.9111,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,730,0.4636,0.0,5123.0,0.4861,0.0,0.7901,0.0,0.7341,0.0,0.7278,0.0,0.7309,0.0,0.8567,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,700,0.5047,0.0,5091.0,0.4566,0.0,0.7542,0.0,0.7295,0.0,0.6486,0.0,0.6867,0.0,0.8221,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,606,0.4101,0.0,5123.0,0.3585,0.0,0.8193,0.0,0.7713,0.0,0.7821,0.0,0.7767,0.0,0.8923,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,722,0.383,0.0,5091.0,0.3133,0.0,0.8272,0.0,0.8142,0.0,0.7367,0.0,0.7735,0.0,0.9032,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,733,0.4739,0.0,5123.0,0.4292,0.0,0.7969,0.0,0.7373,0.0,0.7682,0.0,0.7524,0.0,0.8541,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,712,0.4857,0.0,5091.0,0.3301,0.0,0.7778,0.0,0.7441,0.0,0.6951,0.0,0.7188,0.0,0.8378,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,768,0.2893,0.0,18435.0,0.634,0.0,0.8833,0.0,0.8297,0.0,0.8822,0.0,0.8552,0.0,0.9459,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,717,0.3407,0.0,18371.0,0.6004,0.0,0.8519,0.0,0.8354,0.0,0.773,0.0,0.803,0.0,0.9222,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,723,0.4388,0.0,18435.0,0.5403,0.0,0.7957,0.0,0.7345,0.0,0.7978,0.0,0.7649,0.0,0.8786,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,999,0.4765,0.0,18371.0,0.4584,0.0,0.7666,0.0,0.7438,0.0,0.6538,0.0,0.6959,0.0,0.8441,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,684,0.3581,0.0,18435.0,0.3524,0.0,0.8395,0.0,0.7956,0.0,0.8067,0.0,0.8011,0.0,0.9182,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,749,0.3532,0.0,18371.0,0.4991,0.0,0.8552,0.0,0.8526,0.0,0.7622,0.0,0.8048,0.0,0.9174,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,True,PROTEINS,gatconv_paper,False,1,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,706,0.4534,0.0,18435.0,0.3593,0.0,0.7901,0.0,0.7177,0.0,0.765,0.0,0.7406,0.0,0.8606,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=True-dataset=PROTEINS-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
