d,type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,mean,998,0.309,0.0226,25411.0,0.6266,0.0686,0.8754,0.0135,0.861,0.0149,0.8172,0.0188,0.8385,0.0165,0.9375,0.0087,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,534,0.0006,0.0008,25603.0,0.5983,0.0236,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,mean,481,0.0017,0.0019,25411.0,0.5373,0.0453,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,618,0.3739,0.0,25603.0,0.61,0.0,0.8395,0.0,0.7943,0.0,0.7966,0.0,0.7954,0.0,0.9075,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,mean,989,0.3784,0.0099,25411.0,0.5287,0.017,0.8348,0.0063,0.8111,0.0164,0.7651,0.0227,0.7871,0.0115,0.9046,0.0065,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,632,0.0019,0.0018,8773.0,0.4939,0.0084,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,mean,677,0.0122,0.0039,8645.0,0.4735,0.0276,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,992,0.3802,0.001,8773.0,0.5792,0.0315,0.8384,0.0045,0.817,0.0032,0.769,0.0074,0.7922,0.0025,0.9046,0.002,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,mean,974,0.4049,0.0101,8645.0,0.5788,0.0476,0.8219,0.0065,0.8,0.0036,0.7563,0.0159,0.7775,0.0101,0.8906,0.0055,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,801,0.0032,0.0022,8773.0,0.5304,0.032,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,mean,805,0.0205,0.0,8645.0,0.5525,0.0,0.9989,0.0,0.9971,0.0,1.0,0.0,0.9986,0.0,0.9999,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,655,0.4591,0.0,8773.0,0.4785,0.0,0.7991,0.0,0.7812,0.0,0.706,0.0,0.7417,0.0,0.8588,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,mean,992,0.4549,0.0071,8645.0,0.4715,0.0095,0.7966,0.0123,0.7594,0.0148,0.7242,0.0142,0.7412,0.0076,0.8587,0.0031,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,298,0.0039,0.0038,33925.0,0.5614,0.0096,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,mean,420,0.0047,0.004,33669.0,0.4544,0.0181,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,932,0.2572,0.0224,33925.0,0.8609,0.0651,0.8931,0.012,0.864,0.0184,0.8704,0.011,0.8672,0.0144,0.9578,0.0074,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,mean,943,0.2838,0.0,33669.0,0.627,0.0,0.8934,0.0,0.883,0.0,0.8568,0.0,0.8697,0.0,0.95,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,548,0.0018,0.0019,33925.0,0.5885,0.0213,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,mean,600,0.0037,0.0047,33669.0,0.507,0.0112,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,622,0.377,0.0,33925.0,0.7541,0.0,0.8373,0.0,0.8048,0.0,0.7701,0.0,0.7871,0.0,0.9061,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,mean,990,0.3709,0.0087,33669.0,0.7273,0.0328,0.838,0.0046,0.8194,0.0136,0.7593,0.018,0.788,0.01,0.9088,0.0046,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,2.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,553,0.0056,0.0018,10887.0,0.457,0.0272,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.0,mean,607,0.0063,0.0058,10727.0,0.4119,0.0199,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,997,0.4001,0.0,10887.0,0.584,0.0,0.8429,0.0,0.8218,0.0,0.7857,0.0,0.8034,0.0,0.894,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.001,False,relu,0.5,mean,895,0.4275,0.0081,10727.0,0.4895,0.0137,0.8177,0.0054,0.7952,0.0128,0.7356,0.0217,0.764,0.0131,0.8751,0.0068,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,881,0.0064,0.0062,10887.0,0.5536,0.0387,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.0,mean,797,0.0158,0.013,10727.0,0.6444,0.0473,0.9972,0.0028,0.9946,0.0055,0.9986,0.0014,0.9966,0.0034,0.9998,0.0001,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,556,0.4324,0.0,10887.0,0.6654,0.0,0.8114,0.0,0.7987,0.0,0.6934,0.0,0.7423,0.0,0.871,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,32,,32,0.01,False,relu,0.5,mean,906,0.4714,0.0033,10727.0,0.501,0.0021,0.7901,0.0,0.7393,0.0008,0.7574,0.0047,0.7483,0.0027,0.8514,0.0024,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,418,0.0016,0.0014,42247.0,0.6175,0.0315,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.0,mean,343,0.0045,0.0037,41927.0,0.5507,0.0252,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,979,0.2482,0.0159,42247.0,0.8866,0.1297,0.8967,0.0084,0.8634,0.0108,0.8794,0.0106,0.8713,0.0077,0.9613,0.0048,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.001,False,relu,0.5,mean,984,0.3018,0.007,41927.0,0.7772,0.0474,0.8743,0.0034,0.8624,0.0054,0.8272,0.0002,0.8444,0.0026,0.9421,0.0017,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,664,0.0025,0.0027,42247.0,0.6889,0.0526,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.0,mean,591,0.0017,0.0016,41927.0,0.5364,0.0476,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,511,0.4167,0.0064,42247.0,0.7754,0.0217,0.8222,0.005,0.7672,0.0014,0.7836,0.0157,0.7752,0.0084,0.8829,0.0049,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,3.0
cuda,dilated_gnn,PROTEINS,sageconv,64,,32,0.01,False,relu,0.5,mean,987,0.4056,0.0223,41927.0,0.8913,0.055,0.8264,0.0125,0.797,0.0074,0.7631,0.016,0.7797,0.0117,0.8907,0.0121,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=sageconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,3.0
cuda,standard_gnn,DD,sageconv,32,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,271,0.0037,0.0061,14209.0,0.6007,0.0199,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,32,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,283,0.0033,0.0025,9985.0,0.4775,0.0129,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,32,5.0,32,0.001,False,relu,0.0,mean,132,0.015,0.0069,14081.0,0.6736,0.0445,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,32,3.0,32,0.001,False,relu,0.0,mean,304,0.0087,0.0059,9921.0,0.5489,0.0262,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,32,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,837,0.262,0.0058,9985.0,0.509,0.005,0.8929,0.0021,0.8876,0.0066,0.849,0.0028,0.8678,0.0018,0.9571,0.0019,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,32,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,905,0.2492,0.0,14209.0,0.6418,0.0,0.913,0.0,0.9039,0.0,0.8855,0.0,0.8946,0.0,0.9609,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,32,3.0,32,0.001,False,relu,0.5,mean,988,0.2779,0.0023,9921.0,0.5191,0.0136,0.8915,0.0043,0.8919,0.0134,0.839,0.0066,0.8646,0.0058,0.9491,0.0009,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,32,5.0,32,0.001,False,relu,0.5,mean,948,0.2881,0.0334,14081.0,0.5814,0.0076,0.8854,0.0181,0.8836,0.0314,0.8325,0.0086,0.8572,0.0193,0.9444,0.0134,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,32,3.0,32,0.01,False,relu,0.0,max_of_concat_layers,85,0.0028,0.0021,9985.0,0.5722,0.0381,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,32,5.0,32,0.01,False,relu,0.0,max_of_concat_layers,108,0.0027,0.0053,14209.0,0.7278,0.0458,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,32,5.0,32,0.01,False,relu,0.0,mean,991,0.0007,0.0,14081.0,0.5668,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,32,3.0,32,0.01,False,relu,0.0,mean,735,0.0052,0.0023,9921.0,0.6846,0.0092,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,32,5.0,32,0.01,False,relu,0.5,max_of_concat_layers,545,0.2492,0.0,14209.0,0.7551,0.0,0.9046,0.0,0.901,0.0,0.8693,0.0,0.8849,0.0,0.9608,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,32,3.0,32,0.01,False,relu,0.5,max_of_concat_layers,553,0.26,0.0257,9985.0,0.4833,0.0032,0.8971,0.0143,0.8923,0.021,0.858,0.0123,0.8748,0.0158,0.9573,0.0087,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,32,5.0,32,0.01,False,relu,0.5,mean,987,0.4428,0.0154,14081.0,0.6078,0.0131,0.803,0.0107,0.7934,0.0195,0.7112,0.0314,0.7495,0.0168,0.8675,0.0102,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=5-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,32,3.0,32,0.01,False,relu,0.5,mean,863,0.3549,0.0,9921.0,0.5693,0.0,0.8568,0.0,0.8464,0.0,0.801,0.0,0.8231,0.0,0.9167,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=32-layers_mp=3-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,64,3.0,32,0.001,False,relu,0.0,max_of_concat_layers,133,0.0076,0.0048,28161.0,0.5182,0.0192,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,64,5.0,32,0.001,False,relu,0.0,max_of_concat_layers,80,0.0027,0.0017,44801.0,0.6109,0.0224,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,64,5.0,32,0.001,False,relu,0.0,mean,78,0.0156,0.0064,44545.0,0.6261,0.0147,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,64,3.0,32,0.001,False,relu,0.0,mean,122,0.0123,0.0086,28033.0,0.5977,0.0162,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,64,3.0,32,0.001,False,relu,0.5,max_of_concat_layers,976,0.0958,0.0096,28161.0,0.493,0.0,0.9666,0.008,0.9674,0.0066,0.9514,0.0125,0.9594,0.0096,0.994,0.0009,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,64,5.0,32,0.001,False,relu,0.5,max_of_concat_layers,933,0.0841,0.0,44801.0,0.619,0.0,0.9714,0.0,0.9672,0.0,0.9647,0.0,0.966,0.0,0.9964,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,,,
cuda,standard_gnn,DD,sageconv,64,5.0,32,0.001,False,relu,0.5,mean,990,0.1224,0.006,44545.0,0.5598,0.0128,0.9538,0.0026,0.9544,0.0034,0.9336,0.0101,0.9438,0.0035,0.9907,0.0014,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=5-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
cuda,standard_gnn,DD,sageconv,64,3.0,32,0.001,False,relu,0.5,mean,988,0.1179,0.0,28033.0,0.5331,0.0,0.9639,0.0,0.959,0.0,0.9541,0.0,0.9565,0.0,0.9908,0.0,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=sageconv-h=64-layers_mp=3-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,,,
