d,type,dataset,layer,h,layers_mp,batch_size,lr,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,edges,k1,k2
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,547.2,220.9483,0.5017,0.0107,8677.0,0.9927,0.0284,0.758,0.0079,0.7577,0.0075,0.7578,0.0118,0.7577,0.0086,0.8356,0.0081,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,153.2,137.2697,0.1619,0.0897,8773.0,0.9175,0.0387,0.9362,0.0383,0.9355,0.0402,0.937,0.0364,0.9362,0.0383,0.9798,0.0179,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,315.1,252.348,0.2316,0.0764,8677.0,0.7394,0.0308,0.904,0.0353,0.9019,0.0357,0.9066,0.0344,0.9042,0.0349,0.9638,0.0224,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,185.1,201.9671,0.5282,0.0227,8773.0,1.1475,0.094,0.7354,0.019,0.7406,0.0189,0.7236,0.0225,0.7319,0.0202,0.8108,0.0207,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,455.1,201.7124,0.5132,0.0088,8677.0,1.1325,0.027,0.7504,0.0075,0.7502,0.0065,0.7499,0.0146,0.75,0.0093,0.8267,0.0074,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,211.3,184.1836,0.079,0.0886,29829.0,1.3913,0.0927,0.9718,0.0335,0.9723,0.0336,0.9713,0.0335,0.9718,0.0335,0.9924,0.0122,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,164.4,145.5536,0.1428,0.0933,29637.0,0.8273,0.0733,0.9454,0.0377,0.946,0.0366,0.9446,0.0389,0.9453,0.0377,0.9829,0.0185,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,744.3,234.624,0.3773,0.0155,29829.0,1.2717,0.0482,0.8307,0.0083,0.8326,0.0087,0.8274,0.0103,0.83,0.0085,0.9111,0.0078,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,532.4,210.0925,0.42,0.014,29637.0,1.2107,0.0792,0.8122,0.0102,0.8121,0.0093,0.8119,0.0131,0.812,0.011,0.8896,0.0081,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,235.7,216.291,0.1209,0.1206,29829.0,0.8453,0.0351,0.9523,0.0517,0.9526,0.0526,0.9519,0.0508,0.9523,0.0516,0.9825,0.0244,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,271.0,213.696,0.1552,0.1024,29637.0,1.2245,0.1,0.9394,0.0422,0.9374,0.0431,0.9417,0.0409,0.9395,0.042,0.979,0.0234,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,291.4,337.1899,0.4696,0.0451,29829.0,1.0341,0.0253,0.7745,0.0318,0.777,0.0308,0.7694,0.0347,0.7731,0.0324,0.8551,0.0303,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,434.1,289.8756,0.4749,0.0162,29637.0,1.1748,0.1265,0.7741,0.0108,0.7727,0.0116,0.7762,0.01,0.7744,0.0105,0.8546,0.0111,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,2.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,305.8,244.9856,0.0899,0.0839,10887.0,1.0949,0.1063,0.9656,0.0339,0.9678,0.0314,0.963,0.0373,0.9654,0.0343,0.9915,0.012,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,240.6,180.3365,0.1292,0.0952,10759.0,1.0456,0.132,0.952,0.0387,0.9525,0.0376,0.9516,0.0398,0.952,0.0386,0.9848,0.0178,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,650.0,267.2763,0.481,0.0194,10887.0,1.3477,0.1715,0.7694,0.0145,0.7717,0.0152,0.7646,0.0157,0.7681,0.015,0.849,0.0147,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,558.4,281.8344,0.5044,0.0102,10759.0,1.3985,0.1201,0.7568,0.0071,0.7555,0.0098,0.7589,0.0099,0.7571,0.0069,0.8337,0.0075,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,163.6,108.3302,0.1647,0.0913,10887.0,1.1205,0.1179,0.9335,0.0424,0.9347,0.0428,0.9317,0.0431,0.9332,0.0429,0.9786,0.0225,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,337.1,191.8794,0.1816,0.0716,10759.0,0.9344,0.0864,0.9275,0.0319,0.9273,0.0327,0.9274,0.0321,0.9273,0.0323,0.9768,0.02,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,132.9,105.4699,0.5391,0.0184,10887.0,1.2648,0.1499,0.7213,0.0167,0.7279,0.0138,0.7057,0.0261,0.7165,0.0195,0.801,0.0188,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,mean,val_best,608.9,173.8001,0.5247,0.0084,10759.0,1.0861,0.1241,0.7425,0.0088,0.7399,0.0107,0.7473,0.0105,0.7435,0.0089,0.8174,0.0074,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,155.0,107.8675,0.0561,0.0522,38151.0,1.2857,0.0797,0.9809,0.0202,0.9825,0.0188,0.9791,0.022,0.9808,0.0204,0.9968,0.0053,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.0,mean,val_best,216.0,180.2171,0.111,0.1083,37895.0,1.264,0.1431,0.957,0.0444,0.9578,0.0449,0.9562,0.044,0.957,0.0444,0.9858,0.0201,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,662.5,217.3441,0.3825,0.0139,38151.0,2.1101,0.1649,0.8285,0.0084,0.8317,0.0087,0.8232,0.0099,0.8274,0.0083,0.9085,0.0069,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.001,False,relu,0.5,mean,val_best,613.2,291.2778,0.4213,0.0384,37895.0,1.8858,0.2549,0.806,0.0211,0.8067,0.0233,0.8045,0.0196,0.8056,0.021,0.8871,0.0248,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,285.3,239.8937,0.1165,0.1359,38151.0,2.3399,0.3119,0.9512,0.0637,0.9524,0.0621,0.9493,0.0668,0.9508,0.0645,0.9805,0.0354,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.0,mean,val_best,233.7,149.1295,0.1298,0.1119,37895.0,1.2891,0.1892,0.9472,0.0492,0.9478,0.0486,0.9465,0.0499,0.9471,0.0492,0.982,0.0256,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,119.0,63.9312,0.486,0.0221,38151.0,1.9865,0.1894,0.763,0.0159,0.7644,0.0151,0.7595,0.0189,0.7619,0.0164,0.8452,0.016,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,64,,32,0.01,False,relu,0.5,mean,val_best,398.3,191.778,0.4756,0.0194,37895.0,2.1858,0.2942,0.776,0.0096,0.7745,0.01,0.7781,0.0107,0.7763,0.0101,0.8542,0.0132,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,2.0,3.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,max_of_concat_layers,val_best,336.5,300.3169,0.0941,0.0765,8771.0,1.0059,0.1048,0.9727,0.0289,0.9723,0.0296,0.9731,0.0283,0.9727,0.0289,0.9932,0.0114,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.0,mean,val_best,456.6,240.3324,0.1584,0.0593,8675.0,0.8798,0.0616,0.9383,0.026,0.9335,0.0267,0.9436,0.0252,0.9385,0.0259,0.9833,0.0123,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,max_of_concat_layers,val_best,878.7,100.7711,0.495,0.0096,8771.0,1.3237,0.1366,0.7606,0.0064,0.766,0.0082,0.7496,0.0085,0.7577,0.0065,0.8394,0.007,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.001,False,relu,0.5,mean,val_best,755.6,193.2973,0.5439,0.0161,8675.0,1.0951,0.119,0.7207,0.0148,0.7218,0.0148,0.7173,0.0173,0.7195,0.0152,0.7983,0.0158,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,max_of_concat_layers,val_best,246.6,271.4307,0.1607,0.1097,8771.0,1.2594,0.0997,0.9386,0.0453,0.94,0.044,0.9364,0.0477,0.9382,0.0458,0.9783,0.0214,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,False,3.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.0,mean,val_best,438.6,250.0213,0.1911,0.0865,8675.0,0.8619,0.0656,0.9237,0.0387,0.922,0.0406,0.9258,0.0366,0.9239,0.0385,0.9734,0.0203,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,False,3.0,1.0
cuda,dilated_gnn,NCI1,sageconv,32,,32,0.01,False,relu,0.5,max_of_concat_layers,val_best,317.3,266.9483,0.5367,0.0176,8771.0,1.3192,0.1541,0.7237,0.0155,0.7321,0.0147,0.7044,0.0223,0.7179,0.0184,0.8031,0.0162,tu_base-d=cuda-type=dilated_gnn-dataset=NCI1-layer=sageconv-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,False,3.0,1.0
