d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,scheduler,ss,sg,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,1,2,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,28.9,21.8836,0.4867,0.0776,22085.0,0.3786,0.0091,0.7734,0.0348,0.7381,0.0416,0.6767,0.0855,0.7037,0.0561,0.8482,0.0409,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,1,2,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,34.9,33.1193,0.5276,0.1599,22085.0,0.4232,0.0336,0.7586,0.0576,0.7124,0.0655,0.6618,0.1226,0.6834,0.0948,0.8306,0.0612,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,1,3,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,40.7,39.7795,0.5212,0.1043,8199.0,0.7195,0.021,0.7658,0.046,0.7086,0.0521,0.7124,0.0593,0.7103,0.055,0.8293,0.0533,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,1,3,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,52.0,54.5857,0.5385,0.0692,8199.0,0.9277,0.0394,0.7506,0.0339,0.6917,0.0366,0.6883,0.0513,0.6896,0.0411,0.8147,0.0384,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,1,3,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,34.0,27.0555,0.4494,0.1,8199.0,0.4191,0.0499,0.7964,0.0418,0.7441,0.0466,0.7514,0.0796,0.7466,0.0592,0.8685,0.0528,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,1,3,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,43.2,62.742,0.497,0.0815,8199.0,0.4218,0.0104,0.7684,0.0397,0.7203,0.0455,0.6964,0.0523,0.7079,0.0478,0.8355,0.045,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,1,3,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,33.2,24.7621,0.581,0.1019,30727.0,0.9028,0.1023,0.7502,0.0274,0.687,0.03,0.6962,0.0523,0.6911,0.0377,0.8123,0.0408,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,1,3,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,93.9,107.2916,0.5031,0.1083,30727.0,0.7754,0.0207,0.7703,0.0445,0.7158,0.0488,0.713,0.0661,0.714,0.0555,0.8384,0.0569,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,1,3,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,49.7,67.4211,0.4245,0.1485,30727.0,0.4554,0.074,0.8021,0.0729,0.7524,0.0812,0.7588,0.1134,0.7541,0.0937,0.8689,0.0631,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=1-k2=3-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,1,3,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,33.6,25.9353,0.491,0.0792,30727.0,0.5264,0.0295,0.7718,0.0386,0.7152,0.0522,0.7287,0.079,0.719,0.0524,0.8439,0.0423,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=1-k2=3-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,1,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,71.2,50.7953,0.4672,0.08,5923.0,0.7295,0.0223,0.7898,0.0409,0.7296,0.0403,0.7602,0.0639,0.7442,0.0499,0.8553,0.0459,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,1,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,58.7,64.4656,0.5069,0.0477,5923.0,0.6634,0.0248,0.7641,0.0309,0.7106,0.0319,0.6987,0.0678,0.7033,0.0477,0.8289,0.0317,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,1,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,28.3,24.5644,0.453,0.0767,5923.0,0.5461,0.0241,0.7881,0.0394,0.7525,0.0362,0.7004,0.0918,0.7238,0.0627,0.8608,0.0436,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,1,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,59.0,28.5622,0.4565,0.032,5923.0,0.526,0.0424,0.7959,0.0152,0.7497,0.0198,0.7431,0.062,0.7445,0.0291,0.8633,0.0187,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,1,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,41.2,31.6853,0.5329,0.0929,22083.0,1.0044,0.0369,0.758,0.0415,0.7009,0.042,0.6955,0.0753,0.6972,0.0556,0.8167,0.0554,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,1,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,73.6,89.6685,0.5196,0.068,22083.0,0.6802,0.016,0.7656,0.035,0.7109,0.0379,0.705,0.0545,0.7076,0.0443,0.8245,0.0399,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,1,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,26.5,20.358,0.483,0.0964,22083.0,0.5943,0.1251,0.7717,0.0623,0.7282,0.07,0.6831,0.1087,0.7038,0.0902,0.8388,0.0633,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,1,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,52.7,28.6568,0.4421,0.0618,22083.0,0.5963,0.0416,0.8017,0.0326,0.7578,0.0295,0.7454,0.0703,0.7504,0.0467,0.8701,0.0353,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=1-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,2,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,75.4,74.7733,0.4611,0.0996,8197.0,0.6552,0.025,0.7963,0.0457,0.7388,0.0575,0.765,0.0579,0.7513,0.0553,0.8635,0.0471,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,2,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,51.2,32.698,0.5359,0.0657,8197.0,0.7271,0.0232,0.763,0.0271,0.7097,0.0321,0.6945,0.0453,0.7019,0.0379,0.8209,0.0357,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,2,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,46.2,52.0246,0.4185,0.1411,8197.0,0.5916,0.0381,0.8158,0.0711,0.7619,0.0829,0.7876,0.0974,0.7742,0.0888,0.8776,0.0606,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,2,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,31.8,23.6508,0.4778,0.052,8197.0,0.3909,0.0495,0.7817,0.0299,0.7352,0.0281,0.7164,0.0675,0.7244,0.0438,0.8491,0.0339,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=2-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,2,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,71.8,61.387,0.4923,0.1574,30725.0,0.6107,0.024,0.7945,0.0622,0.736,0.0771,0.7619,0.0831,0.7484,0.0788,0.8544,0.0648,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,2,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,50.5,26.9972,0.511,0.0461,30725.0,0.8256,0.0317,0.7661,0.0215,0.6988,0.0265,0.7371,0.0373,0.7171,0.0275,0.8325,0.0265,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,2,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,39.3,38.1262,0.4552,0.1778,30725.0,0.564,0.0223,0.8034,0.0671,0.7503,0.0818,0.7634,0.095,0.7563,0.0872,0.8708,0.0688,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,2,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,27.4,15.5448,0.4854,0.0527,30725.0,0.3857,0.0056,0.7795,0.0238,0.7297,0.0251,0.7175,0.0496,0.723,0.0339,0.8467,0.0319,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=2-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,3,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,88.1,71.3953,0.4404,0.138,10471.0,0.6137,0.0147,0.8099,0.0582,0.7534,0.0675,0.7821,0.083,0.7672,0.074,0.8754,0.0659,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,3,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,46.6,37.165,0.5416,0.0484,10471.0,0.6648,0.0319,0.7592,0.0228,0.6979,0.0323,0.7103,0.0252,0.7038,0.0265,0.8171,0.0286,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,3,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,41.2,28.537,0.4146,0.128,10471.0,0.6162,0.0491,0.8172,0.0618,0.766,0.0661,0.7819,0.1,0.7731,0.0811,0.8839,0.0655,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,3,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,53.1,39.2465,0.4681,0.0764,10471.0,0.6041,0.0274,0.786,0.037,0.7373,0.0371,0.7251,0.0881,0.7293,0.0608,0.857,0.0409,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=3-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,3,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,128.4,180.5692,0.4899,0.2273,39367.0,0.6139,0.0155,0.8038,0.0804,0.7428,0.0958,0.7809,0.107,0.7612,0.1006,0.8635,0.0794,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,3,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,63.2,69.1127,0.5876,0.1387,39367.0,0.8253,0.0396,0.7587,0.0463,0.6951,0.0494,0.7145,0.0701,0.7042,0.0577,0.8176,0.0496,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,3,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,55.7,69.6621,0.4271,0.1862,39367.0,0.3973,0.0143,0.8142,0.0829,0.7624,0.0947,0.7717,0.1396,0.7651,0.1169,0.8789,0.074,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=3-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,2,3,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,17.7,11.7393,0.5248,0.041,39367.0,0.5307,0.0223,0.7562,0.0215,0.6978,0.0325,0.699,0.0663,0.6962,0.0382,0.8255,0.028,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=2-k2=3-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,3,1,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,47.6,40.4035,0.5108,0.0715,8195.0,0.5738,0.0136,0.7745,0.0395,0.7134,0.0401,0.7341,0.0627,0.7233,0.0502,0.8322,0.0392,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,3,1,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,101.9,71.5492,0.5124,0.0605,8195.0,0.7793,0.0156,0.7671,0.0295,0.7043,0.0383,0.7263,0.0457,0.7148,0.0393,0.8312,0.0342,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=3-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,3,1,32,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,52.8,46.1753,0.3768,0.1333,8195.0,0.5513,0.0288,0.8284,0.0682,0.7828,0.0795,0.7965,0.0908,0.7891,0.083,0.8958,0.0568,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=3-k2=1-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,3,1,32,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,36.4,24.6909,0.5067,0.0352,8195.0,0.5779,0.0214,0.7615,0.0223,0.7283,0.0336,0.6532,0.0518,0.6874,0.0333,0.8312,0.0255,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=3-k2=1-h=32-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,3,1,64,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,92.9,108.5886,0.4807,0.1391,30723.0,0.5485,0.0198,0.7862,0.0619,0.728,0.075,0.7521,0.073,0.7397,0.0734,0.8488,0.0638,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,3,1,64,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,47.1,33.1103,0.5425,0.0398,30723.0,0.7894,0.0399,0.7461,0.0208,0.6823,0.0295,0.6924,0.0303,0.687,0.0264,0.8101,0.0251,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,3,1,64,128,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,38.9,35.6692,0.435,0.1538,30723.0,0.3889,0.0122,0.802,0.0743,0.7632,0.0713,0.7325,0.1406,0.7442,0.1066,0.8679,0.0699,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,3,1,64,128,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,61.0,63.8921,0.4696,0.0829,30723.0,0.5589,0.0182,0.7842,0.0423,0.7407,0.0454,0.7085,0.0916,0.7226,0.0671,0.8516,0.0483,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=3-k2=1-h=64-batch_size=128-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,3,2,32,32,0.01,True,relu,0.0,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,46.1,34.9527,0.5618,0.1037,10469.0,0.6193,0.0145,0.7538,0.0404,0.6911,0.042,0.6987,0.0714,0.6944,0.0555,0.8146,0.0508,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
cuda,dilapos_gnn,False,PROTEINS,ginconv_paper,False,3,2,32,32,0.01,True,relu,0.5,concat_across_sum_of_layers,step_lr_epochs,50,0.5,val_best,122.0,125.8745,0.5094,0.0594,10469.0,0.7243,0.0173,0.7667,0.0272,0.7103,0.035,0.7104,0.0368,0.7102,0.0345,0.8311,0.0327,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=PROTEINS-layer=ginconv_paper-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-scheduler=step_lr_epochs-ss=50-sg=0.5
